xflr5 v6.49

 Calculated polar for: NACA 3524

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1257, 0.01527, 0.00667,-0.0814,0.6546,0.3611,-1.0096, 0.0000, 0.9196
 -1.000, 0.2236, 0.01512, 0.00652,-0.0786,0.6243,0.4014,-0.9453, 0.0000, 0.6051
  0.000, 0.3203, 0.01510, 0.00653,-0.0755,0.5944,0.4467,-1.0371, 0.0000, 0.4823
  1.000, 0.4145, 0.01517, 0.00668,-0.0720,0.5650,0.4958,-1.1344, 0.0000, 0.4162
  2.000, 0.5057, 0.01537, 0.00697,-0.0680,0.5359,0.5510,-1.2373, 0.0000, 0.3741
  3.000, 0.5903, 0.01568, 0.00742,-0.0628,0.5072,0.6149,-1.3445, 0.0000, 0.3437
  4.000, 0.6703, 0.01615, 0.00810,-0.0568,0.4790,0.6917,-1.4580, 0.0000, 0.3202
  5.000, 0.7485, 0.01689, 0.00916,-0.0506,0.4516,0.7926,-1.5798, 0.0000, 0.3012
  6.000, 0.8308, 0.01804, 0.01053,-0.0453,0.4246,0.9211,-1.7160, 0.0000, 0.2864
  7.000, 0.9410, 0.01967, 0.01209,-0.0476,0.3962,1.0000,-1.8894, 0.0000, 0.2812
  8.000, 0.9940, 0.02133, 0.01363,-0.0394,0.3713,1.0000,-2.0246, 0.0000, 0.2684
  9.000, 1.0518, 0.02359, 0.01584,-0.0331,0.3464,1.0000,-2.1764, 0.0000, 0.2584
 10.000, 1.1066, 0.02647, 0.01868,-0.0275,0.3219,1.0000,-2.3371, 0.0000, 0.2499
 11.000, 1.1561, 0.03005, 0.02225,-0.0223,0.2978,1.0000,-2.5024, 0.0000, 0.2424
 12.000, 1.1995, 0.03454, 0.02679,-0.0177,0.2750,1.0000,-2.6759, 0.0000, 0.2358
 13.000, 1.2366, 0.03997, 0.03226,-0.0137,0.2534,1.0000,-2.8463, 0.0000, 0.2300
 14.000, 1.2650, 0.04667, 0.03903,-0.0105,0.2322,1.0000,-3.0149, 0.0000, 0.2249
 15.000, 1.2870, 0.05447, 0.04695,-0.0081,0.2129,1.0000,-3.1735, 0.0000, 0.2205


