xflr5 v6.49

 Calculated polar for: NACA 4819

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1418, 0.01935, 0.01214,-0.1242,0.8263,0.3664,-0.9170, 0.0000, 1.1391
 -1.000, 0.2784, 0.01788, 0.01081,-0.1283,0.7923,0.4221,-0.7116, 0.0000, 0.7119
  0.000, 0.4560, 0.01541, 0.00837,-0.1396,0.7533,0.4839,-0.8339, 0.0000, 0.5532
  1.000, 0.6279, 0.01438, 0.00710,-0.1505,0.6868,0.5433,-0.9836, 0.0000, 0.4850
  2.000, 0.7413, 0.01499, 0.00753,-0.1505,0.6200,0.5953,-1.1156, 0.0000, 0.4466
  3.000, 0.8368, 0.01594, 0.00840,-0.1468,0.5594,0.6421,-1.2551, 0.0000, 0.4176
  4.000, 0.9270, 0.01710, 0.00944,-0.1424,0.5032,0.6856,-1.4142, 0.0000, 0.3943
  5.000, 1.0100, 0.01847, 0.01071,-0.1366,0.4497,0.7224,-1.5978, 0.0000, 0.3745
  6.000, 1.0889, 0.02005, 0.01223,-0.1304,0.3981,0.7549,-1.8062, 0.0000, 0.3576
  7.000, 1.1650, 0.02183, 0.01392,-0.1241,0.3486,0.7837,-2.0428, 0.0000, 0.3429
  8.000, 1.2351, 0.02393, 0.01598,-0.1172,0.3016,0.8093,-2.3019, 0.0000, 0.3298
  9.000, 1.2996, 0.02640, 0.01837,-0.1101,0.2577,0.8326,-2.5742, 0.0000, 0.3180
 10.000, 1.3542, 0.02950, 0.02146,-0.1021,0.2180,0.8545,-2.8635, 0.0000, 0.3071
 11.000, 1.4050, 0.03308, 0.02510,-0.0945,0.1841,0.8760,-3.1525, 0.0000, 0.2973
 12.000, 1.4412, 0.03779, 0.02987,-0.0862,0.1557,0.8984,-3.4481, 0.0000, 0.2880
 13.000, 1.4704, 0.04326, 0.03560,-0.0784,0.1341,0.9351,-3.7350, 0.0000, 0.2796
 14.000, 1.4920, 0.05084, 0.04337,-0.0731,0.1153,1.0000,-4.0029, 0.0000, 0.2732
 15.000, 1.5059, 0.06073, 0.05346,-0.0700,0.1014,1.0000,-4.2466, 0.0000, 0.2685


