xflr5 v6.49

 Calculated polar for: NACA 2512

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0126, 0.01270, 0.00513,-0.0618,0.8864,0.4631,-0.7942, 0.0000, 5.2021
 -1.000, 0.1273, 0.01179, 0.00472,-0.0612,0.8514,0.6183,-0.5325, 0.0000, 0.7332
  0.000, 0.2365, 0.01109, 0.00456,-0.0584,0.8095,0.8048,-0.5315, 0.0000, 0.4960
  1.000, 0.3799, 0.01094, 0.00445,-0.0628,0.7587,0.9658,-0.6584, 0.0000, 0.4130
  2.000, 0.5073, 0.01113, 0.00434,-0.0657,0.6934,1.0000,-0.8246, 0.0000, 0.3762
  3.000, 0.6039, 0.01165, 0.00454,-0.0621,0.6187,1.0000,-1.0490, 0.0000, 0.3486
  4.000, 0.6986, 0.01251, 0.00504,-0.0582,0.5292,1.0000,-1.3588, 0.0000, 0.3283
  5.000, 0.7892, 0.01377, 0.00590,-0.0539,0.4206,1.0000,-1.7390, 0.0000, 0.3123
  6.000, 0.8737, 0.01559, 0.00723,-0.0492,0.2956,1.0000,-2.1829, 0.0000, 0.2993
  7.000, 0.9528, 0.01805, 0.00918,-0.0442,0.1753,1.0000,-2.6808, 0.0000, 0.2883
  8.000, 1.0268, 0.02097, 0.01176,-0.0389,0.1022,1.0000,-3.2025, 0.0000, 0.2786
  9.000, 1.0951, 0.02404, 0.01493,-0.0328,0.0698,1.0000,-3.7802, 0.0000, 0.2695
 10.000, 1.1466, 0.02770, 0.01877,-0.0248,0.0535,1.0000,-4.3238, 0.0000, 0.2598
 11.000, 1.1888, 0.03243, 0.02387,-0.0172,0.0446,1.0000,-4.8273, 0.0000, 0.2512
 12.000, 1.2198, 0.03849, 0.03023,-0.0107,0.0379,1.0000,-5.3480, 0.0000, 0.2440
 13.000, 1.2456, 0.04586, 0.03818,-0.0059,0.0337,1.0000,-5.8388, 0.0000, 0.2382
 14.000, 1.2531, 0.05551, 0.04823,-0.0034,0.0306,1.0000,-6.2548, 0.0000, 0.2343
 15.000, 1.2383, 0.06922, 0.06268,-0.0041,0.0282,1.0000,-6.4811, 0.0000, 0.2330


