xflr5 v6.49

 Calculated polar for: Aerofoil1812

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3524, 0.01911, 0.00961,-0.1236,0.7685,0.1138,-1.3862, 0.0000, 0.6032
 -1.000, 0.4638, 0.01797, 0.00815,-0.1235,0.7402,0.1402,-0.7122, 0.0000, 0.5167
  0.000, 0.5739, 0.01735, 0.00736,-0.1230,0.7167,0.1742,-0.7806, 0.0000, 0.4635
  1.000, 0.6789, 0.01711, 0.00704,-0.1215,0.6911,0.2229,-0.8521, 0.0000, 0.4269
  2.000, 0.7885, 0.01597, 0.00753,-0.1214,0.6678,1.0000,-0.9372, 0.0000, 0.4008
  3.000, 0.8892, 0.01686, 0.00813,-0.1193,0.6457,1.0000,-1.0928, 0.0000, 0.3798
  4.000, 0.9862, 0.01771, 0.00892,-0.1164,0.6203,1.0000,-1.2754, 0.0000, 0.3626
  5.000, 1.0760, 0.01829, 0.00950,-0.1118,0.5831,1.0000,-1.4824, 0.0000, 0.3471
  6.000, 1.1618, 0.01897, 0.01030,-0.1065,0.5434,1.0000,-1.7111, 0.0000, 0.3336
  7.000, 1.2256, 0.01997, 0.01167,-0.0976,0.4964,1.0000,-1.9361, 0.0000, 0.3202
  8.000, 1.2716, 0.02113, 0.01298,-0.0855,0.4308,1.0000,-2.3128, 0.0000, 0.3064
  9.000, 1.2878, 0.02369, 0.01534,-0.0699,0.3338,1.0000,-2.7486, 0.0000, 0.2920
 10.000, 1.2898, 0.02833, 0.01975,-0.0559,0.2510,1.0000,-3.1390, 0.0000, 0.2795
 11.000, 1.3000, 0.03405, 0.02546,-0.0462,0.2014,1.0000,-3.5673, 0.0000, 0.2699
 12.000, 1.3186, 0.04029, 0.03199,-0.0395,0.1640,1.0000,-4.0653, 0.0000, 0.2626
 13.000, 1.3236, 0.04843, 0.04028,-0.0347,0.1277,1.0000,-4.5098, 0.0000, 0.2570
 14.000, 1.3263, 0.05817, 0.05042,-0.0324,0.0940,1.0000,-4.9265, 0.0000, 0.2532
 15.000, 1.3156, 0.07122, 0.06376,-0.0326,0.0553,1.0000,-5.3205, 0.0000, 0.2515


