xflr5 v6.49

 Calculated polar for: Aerofoil1085

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1915, 0.01584, 0.00852,-0.0983,0.8812,0.0420,-2.2746, 0.0000, 0.7666
 -1.000, 0.3068, 0.01389, 0.00646,-0.0974,0.8411,0.0644,-1.5540, 0.0000, 0.5677
  0.000, 0.4841, 0.01172, 0.00413,-0.1090,0.7725,0.1270,-0.7992, 0.0000, 0.4739
  1.000, 0.6427, 0.01143, 0.00340,-0.1181,0.6273,0.2621,-0.9963, 0.0000, 0.4313
  3.000, 0.8179, 0.01253, 0.00445,-0.1074,0.3933,1.0000,-1.3220, 0.0000, 0.3767
  4.000, 0.8972, 0.01375, 0.00517,-0.1007,0.3198,1.0000,-1.5001, 0.0000, 0.3566
  5.000, 0.9753, 0.01508, 0.00614,-0.0941,0.2665,1.0000,-1.6842, 0.0000, 0.3397
  6.000, 1.0544, 0.01644, 0.00735,-0.0879,0.2332,1.0000,-1.8897, 0.0000, 0.3254
  7.000, 1.1327, 0.01785, 0.00875,-0.0818,0.2086,1.0000,-2.1045, 0.0000, 0.3130
  8.000, 1.2100, 0.01935, 0.01045,-0.0758,0.1919,1.0000,-2.3361, 0.0000, 0.3021
  9.000, 1.2787, 0.02128, 0.01250,-0.0687,0.1755,1.0000,-2.6382, 0.0000, 0.2918
 10.000, 1.3388, 0.02310, 0.01449,-0.0608,0.1511,1.0000,-3.2883, 0.0000, 0.2820
 11.000, 1.3950, 0.02525, 0.01687,-0.0530,0.1255,1.0000,-3.9426, 0.0000, 0.2729
 12.000, 1.4260, 0.02914, 0.02061,-0.0432,0.0671,1.0000,-4.4955, 0.0000, 0.2636
 13.000, 1.4040, 0.03761, 0.02903,-0.0307,0.0165,1.0000,-4.7979, 0.0000, 0.2535
 14.000, 1.3971, 0.04621, 0.03829,-0.0239,0.0144,1.0000,-5.1644, 0.0000, 0.2468
 15.000, 1.3655, 0.05980, 0.05258,-0.0224,0.0133,1.0000,-5.3825, 0.0000, 0.2441


