xflr5 v6.49

 Calculated polar for: NACA 3623

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1016, 0.01740, 0.00879,-0.0863,0.7419,0.3950,-0.9973, 0.0000, 1.1257
 -1.000, 0.1983, 0.01701, 0.00852,-0.0830,0.7047,0.4364,-0.8522, 0.0000, 0.6729
  0.000, 0.3052, 0.01672, 0.00821,-0.0815,0.6648,0.4818,-0.9497, 0.0000, 0.5139
  1.000, 0.4158, 0.01662, 0.00804,-0.0807,0.6241,0.5300,-1.0587, 0.0000, 0.4372
  2.000, 0.5087, 0.01691, 0.00835,-0.0768,0.5826,0.5773,-1.1655, 0.0000, 0.3914
  3.000, 0.6007, 0.01739, 0.00876,-0.0729,0.5437,0.6270,-1.2822, 0.0000, 0.3597
  4.000, 0.6900, 0.01803, 0.00938,-0.0686,0.5077,0.6787,-1.4088, 0.0000, 0.3360
  5.000, 0.7707, 0.01891, 0.01045,-0.0630,0.4730,0.7380,-1.5412, 0.0000, 0.3168
  7.000, 0.9306, 0.02121, 0.01314,-0.0527,0.4063,1.0000,-1.8494, 0.0000, 0.2886
  8.000, 0.9979, 0.02312, 0.01483,-0.0471,0.3752,1.0000,-2.0155, 0.0000, 0.2775
  9.000, 1.0605, 0.02549, 0.01708,-0.0415,0.3453,1.0000,-2.1933, 0.0000, 0.2677
 10.000, 1.1172, 0.02842, 0.01990,-0.0358,0.3167,1.0000,-2.3796, 0.0000, 0.2589
 11.000, 1.1668, 0.03201, 0.02345,-0.0302,0.2897,1.0000,-2.5672, 0.0000, 0.2508
 12.000, 1.2091, 0.03648, 0.02799,-0.0250,0.2643,1.0000,-2.7619, 0.0000, 0.2436
 13.000, 1.2434, 0.04201, 0.03359,-0.0203,0.2400,1.0000,-2.9480, 0.0000, 0.2372
 14.000, 1.2697, 0.04883, 0.04052,-0.0165,0.2178,1.0000,-3.1364, 0.0000, 0.2317
 15.000, 1.2880, 0.05694, 0.04871,-0.0137,0.1975,1.0000,-3.3074, 0.0000, 0.2270


