xflr5 v6.49

 Calculated polar for: NACA 1615

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1011, 0.01331, 0.00578,-0.0359,0.8658,0.5154,-0.8053, 0.0000,-0.1187
 -1.000, 0.0177, 0.01259, 0.00526,-0.0358,0.8251,0.6000,-0.6144, 0.0000, 2.3055
  0.000, 0.1285, 0.01215, 0.00499,-0.0340,0.7695,0.6815,-0.5710, 0.0000, 0.5133
  1.000, 0.2356, 0.01200, 0.00495,-0.0313,0.7002,0.7641,-0.6922, 0.0000, 0.3786
  2.000, 0.3436, 0.01226, 0.00515,-0.0286,0.6215,0.8498,-0.8472, 0.0000, 0.3278
  3.000, 0.4631, 0.01298, 0.00560,-0.0289,0.5373,0.9243,-1.0593, 0.0000, 0.3060
  4.000, 0.6012, 0.01397, 0.00627,-0.0341,0.4473,0.9757,-1.3561, 0.0000, 0.2998
  5.000, 0.7261, 0.01509, 0.00703,-0.0379,0.3572,1.0000,-1.7063, 0.0000, 0.2944
  6.000, 0.7957, 0.01637, 0.00799,-0.0304,0.2835,1.0000,-2.0105, 0.0000, 0.2793
  7.000, 0.8660, 0.01801, 0.00932,-0.0233,0.2162,1.0000,-2.3750, 0.0000, 0.2669
  8.000, 0.9371, 0.02002, 0.01116,-0.0168,0.1604,1.0000,-2.7575, 0.0000, 0.2568
  9.000, 1.0029, 0.02244, 0.01345,-0.0100,0.1213,1.0000,-3.1817, 0.0000, 0.2476
 10.000, 1.0582, 0.02522, 0.01635,-0.0021,0.0970,1.0000,-3.6085, 0.0000, 0.2383
 11.000, 1.1066, 0.02882, 0.02007, 0.0050,0.0790,1.0000,-4.0261, 0.0000, 0.2303
 12.000, 1.1446, 0.03361, 0.02509, 0.0113,0.0676,1.0000,-4.4124, 0.0000, 0.2233
 13.000, 1.1686, 0.04020, 0.03191, 0.0161,0.0594,1.0000,-4.7750, 0.0000, 0.2176
 14.000, 1.1910, 0.04792, 0.04012, 0.0184,0.0527,1.0000,-5.1596, 0.0000, 0.2140
 15.000, 1.1908, 0.05885, 0.05132, 0.0182,0.0476,1.0000,-5.4454, 0.0000, 0.2121


