xflr5 v6.49

 Calculated polar for: NACA 4514

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2504, 0.01454, 0.00623,-0.1169,0.8142,0.3193,-0.8221, 0.0000, 0.7213
 -1.000, 0.3660, 0.01389, 0.00580,-0.1172,0.7874,0.4248,-0.6831, 0.0000, 0.5709
  0.000, 0.4747, 0.01344, 0.00571,-0.1160,0.7560,0.5549,-0.7636, 0.0000, 0.4930
  1.000, 0.5770, 0.01291, 0.00579,-0.1128,0.7217,0.7635,-0.8514, 0.0000, 0.4426
  2.000, 0.7037, 0.01279, 0.00569,-0.1146,0.6860,1.0000,-0.9664, 0.0000, 0.4088
  3.000, 0.8071, 0.01333, 0.00602,-0.1128,0.6441,1.0000,-1.0867, 0.0000, 0.3845
  4.000, 0.9089, 0.01402, 0.00654,-0.1106,0.5996,1.0000,-1.2456, 0.0000, 0.3652
  5.000, 1.0061, 0.01489, 0.00728,-0.1076,0.5499,1.0000,-1.4800, 0.0000, 0.3493
  6.000, 1.0956, 0.01602, 0.00825,-0.1033,0.4921,1.0000,-1.7822, 0.0000, 0.3354
  7.000, 1.1728, 0.01751, 0.00961,-0.0970,0.4236,1.0000,-2.1289, 0.0000, 0.3226
  8.000, 1.2310, 0.01956, 0.01143,-0.0879,0.3484,1.0000,-2.4873, 0.0000, 0.3098
  9.000, 1.2752, 0.02259, 0.01421,-0.0779,0.2693,1.0000,-2.8496, 0.0000, 0.2980
 10.000, 1.3102, 0.02678, 0.01819,-0.0684,0.1937,1.0000,-3.2181, 0.0000, 0.2875
 11.000, 1.3361, 0.03230, 0.02355,-0.0599,0.1364,1.0000,-3.5826, 0.0000, 0.2784
 12.000, 1.3566, 0.03901, 0.03030,-0.0529,0.1003,1.0000,-3.9476, 0.0000, 0.2708
 13.000, 1.3728, 0.04685, 0.03837,-0.0475,0.0788,1.0000,-4.2976, 0.0000, 0.2645
 14.000, 1.3808, 0.05645, 0.04827,-0.0437,0.0653,1.0000,-4.6419, 0.0000, 0.2596
 15.000, 1.3810, 0.06784, 0.05997,-0.0418,0.0564,1.0000,-4.9516, 0.0000, 0.2561


