xflr5 v6.49

 Calculated polar for: NACA 3516

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1323, 0.01444, 0.00623,-0.0878,0.7950,0.3865,-0.8267, 0.0000, 0.9244
 -1.000, 0.2430, 0.01389, 0.00588,-0.0870,0.7610,0.4751,-0.6610, 0.0000, 0.6096
  0.000, 0.3526, 0.01346, 0.00569,-0.0856,0.7243,0.5791,-0.7501, 0.0000, 0.4912
  1.000, 0.4598, 0.01315, 0.00568,-0.0834,0.6860,0.7107,-0.8489, 0.0000, 0.4279
  2.000, 0.5686, 0.01317, 0.00604,-0.0810,0.6435,0.8882,-0.9646, 0.0000, 0.3874
  3.000, 0.7209, 0.01362, 0.00625,-0.0890,0.5958,1.0000,-1.1347, 0.0000, 0.3672
  4.000, 0.8063, 0.01430, 0.00671,-0.0838,0.5476,1.0000,-1.2902, 0.0000, 0.3466
  5.000, 0.8946, 0.01519, 0.00738,-0.0792,0.4976,1.0000,-1.4930, 0.0000, 0.3300
  6.000, 0.9788, 0.01632, 0.00831,-0.0740,0.4436,1.0000,-1.7407, 0.0000, 0.3159
  7.000, 1.0552, 0.01774, 0.00957,-0.0678,0.3861,1.0000,-2.0239, 0.0000, 0.3032
  8.000, 1.1179, 0.01953, 0.01120,-0.0596,0.3277,1.0000,-2.3239, 0.0000, 0.2908
  9.000, 1.1721, 0.02197, 0.01351,-0.0511,0.2699,1.0000,-2.6384, 0.0000, 0.2796
 10.000, 1.2183, 0.02528, 0.01672,-0.0429,0.2157,1.0000,-2.9630, 0.0000, 0.2697
 11.000, 1.2555, 0.02968, 0.02105,-0.0353,0.1702,1.0000,-3.2936, 0.0000, 0.2609
 12.000, 1.2837, 0.03537, 0.02677,-0.0288,0.1349,1.0000,-3.6106, 0.0000, 0.2534
 13.000, 1.3044, 0.04241, 0.03393,-0.0237,0.1105,1.0000,-3.9212, 0.0000, 0.2472
 14.000, 1.3176, 0.05103, 0.04278,-0.0203,0.0928,1.0000,-4.2178, 0.0000, 0.2424
 15.000, 1.3202, 0.06168, 0.05364,-0.0186,0.0802,1.0000,-4.4733, 0.0000, 0.2390


