xflr5 v6.49

 Calculated polar for: Aerofoil1786

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3560, 0.01680, 0.00864,-0.1188,0.7129,0.0207,-2.0060, 0.0000, 0.5858
 -1.000, 0.4578, 0.01441, 0.00567,-0.1161,0.6877,0.0262,-1.5100, 0.0000, 0.5039
  0.000, 0.5531, 0.01319, 0.00437,-0.1124,0.6634,0.0376,-0.9644, 0.0000, 0.4521
  1.000, 0.6495, 0.01218, 0.00419,-0.1093,0.6424,0.3997,-0.8469, 0.0000, 0.4162
  2.000, 0.7500, 0.01166, 0.00423,-0.1071,0.6197,0.6693,-0.9245, 0.0000, 0.3895
  4.000, 1.0517, 0.01265, 0.00529,-0.1249,0.5590,1.0000,-1.3572, 0.0000, 0.3631
  5.000, 1.1360, 0.01332, 0.00596,-0.1193,0.5247,1.0000,-1.5681, 0.0000, 0.3481
  6.000, 1.2131, 0.01412, 0.00680,-0.1124,0.4828,1.0000,-1.7968, 0.0000, 0.3344
  7.000, 1.2741, 0.01523, 0.00788,-0.1025,0.4198,1.0000,-2.0241, 0.0000, 0.3209
  8.000, 1.2915, 0.01727, 0.00954,-0.0848,0.3197,1.0000,-2.3435, 0.0000, 0.3047
 10.000, 1.3275, 0.02434, 0.01630,-0.0571,0.1830,1.0000,-3.2326, 0.0000, 0.2791
 11.000, 1.3489, 0.02910, 0.02115,-0.0477,0.1432,1.0000,-3.7168, 0.0000, 0.2697
 12.000, 1.3681, 0.03489, 0.02708,-0.0403,0.1130,1.0000,-4.2026, 0.0000, 0.2620
 13.000, 1.3863, 0.04149, 0.03389,-0.0347,0.0843,1.0000,-4.6969, 0.0000, 0.2556
 14.000, 1.3900, 0.05012, 0.04261,-0.0300,0.0486,1.0000,-5.1363, 0.0000, 0.2502
 15.000, 1.3753, 0.06167, 0.05427,-0.0267,0.0254,1.0000,-5.4510, 0.0000, 0.2460


