xflr5 v6.49

 Calculated polar for: Aerofoil1425

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4178, 0.01292, 0.00470,-0.1433,0.7464,0.0593,-1.6420, 0.0000, 0.5954
 -1.000, 0.5252, 0.01236, 0.00405,-0.1420,0.7188,0.0973,-1.0367, 0.0000, 0.5209
  0.000, 0.6298, 0.01208, 0.00388,-0.1401,0.6931,0.1666,-0.7842, 0.0000, 0.4717
  1.000, 0.7324, 0.01188, 0.00414,-0.1380,0.6722,0.3167,-0.8463, 0.0000, 0.4365
  3.000, 0.9412, 0.01149, 0.00471,-0.1336,0.6060,1.0000,-1.3663, 0.0000, 0.3878
  4.000, 1.0288, 0.01207, 0.00512,-0.1280,0.5535,1.0000,-1.7072, 0.0000, 0.3690
  5.000, 1.0905, 0.01326, 0.00576,-0.1173,0.4227,1.0000,-2.0367, 0.0000, 0.3510
  6.000, 1.0671, 0.01788, 0.00864,-0.0930,0.1283,1.0000,-2.2157, 0.0000, 0.3295
  7.000, 1.1097, 0.02050, 0.01113,-0.0818,0.0897,1.0000,-2.5470, 0.0000, 0.3147
  8.000, 1.1504, 0.02353, 0.01423,-0.0716,0.0740,1.0000,-2.9103, 0.0000, 0.3019
  9.000, 1.1857, 0.02739, 0.01819,-0.0623,0.0631,1.0000,-3.2740, 0.0000, 0.2907
 10.000, 1.2274, 0.03151, 0.02257,-0.0552,0.0563,1.0000,-3.6716, 0.0000, 0.2815
 11.000, 1.2653, 0.03655, 0.02775,-0.0490,0.0502,1.0000,-4.0952, 0.0000, 0.2737
 12.000, 1.3101, 0.04160, 0.03312,-0.0443,0.0453,1.0000,-4.5480, 0.0000, 0.2670
 13.000, 1.3503, 0.04758, 0.03932,-0.0404,0.0409,1.0000,-4.9997, 0.0000, 0.2612
 14.000, 1.3908, 0.05416, 0.04642,-0.0372,0.0376,1.0000,-5.4696, 0.0000, 0.2562
 15.000, 1.4173, 0.06222, 0.05488,-0.0352,0.0348,1.0000,-5.9162, 0.0000, 0.2522


