xflr5 v6.49

 Calculated polar for: NACA 1523

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0894, 0.01627, 0.00754,-0.0318,0.6827,0.4587,-1.0188, 0.0000,-0.1404
 -1.000, 0.0080, 0.01604, 0.00733,-0.0286,0.6403,0.5040,-0.8802, 0.0000, 3.9988
  0.000, 0.1073, 0.01591, 0.00723,-0.0256,0.5996,0.5516,-0.8598, 0.0000, 0.4857
  1.000, 0.2053, 0.01596, 0.00732,-0.0224,0.5604,0.6028,-0.9695, 0.0000, 0.3493
  2.000, 0.3014, 0.01615, 0.00760,-0.0189,0.5214,0.6581,-1.0894, 0.0000, 0.3000
  3.000, 0.3964, 0.01651, 0.00804,-0.0151,0.4840,0.7169,-1.2218, 0.0000, 0.2737
  4.000, 0.4899, 0.01710, 0.00871,-0.0111,0.4486,0.7782,-1.3679, 0.0000, 0.2568
  5.000, 0.5819, 0.01793, 0.00969,-0.0068,0.4134,0.8396,-1.5290, 0.0000, 0.2448
  6.000, 0.6742, 0.01908, 0.01084,-0.0030,0.3791,0.8972,-1.7089, 0.0000, 0.2364
  7.000, 0.7735, 0.02060, 0.01229,-0.0015,0.3454,0.9459,-1.9161, 0.0000, 0.2329
  8.000, 0.8924, 0.02253, 0.01413,-0.0053,0.3117,0.9809,-2.1677, 0.0000, 0.2361
  9.000, 0.9797, 0.02446, 0.01606,-0.0047,0.2814,1.0000,-2.4012, 0.0000, 0.2336
 10.000, 0.9869, 0.02636, 0.01787, 0.0102,0.2597,1.0000,-2.5481, 0.0000, 0.2162
 11.000, 1.0149, 0.02934, 0.02085, 0.0196,0.2368,1.0000,-2.7256, 0.0000, 0.2052
 12.000, 1.0484, 0.03340, 0.02491, 0.0259,0.2158,1.0000,-2.9186, 0.0000, 0.1978
 13.000, 1.0765, 0.03873, 0.03027, 0.0305,0.1955,1.0000,-3.1126, 0.0000, 0.1920
 14.000, 1.1001, 0.04532, 0.03699, 0.0335,0.1781,1.0000,-3.2939, 0.0000, 0.1876
 15.000, 1.1165, 0.05354, 0.04542, 0.0347,0.1616,1.0000,-3.4627, 0.0000, 0.1845


