xflr5 v6.49

 Calculated polar for: NACA 3818

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0712, 0.01632, 0.00916,-0.0984,0.8435,0.4005,-0.8742, 0.0000, 1.6559
 -1.000, 0.2034, 0.01491, 0.00794,-0.1013,0.8010,0.4613,-0.6800, 0.0000, 0.7503
  0.000, 0.3932, 0.01270, 0.00568,-0.1150,0.7490,0.5299,-0.7798, 0.0000, 0.5402
  1.000, 0.5440, 0.01268, 0.00541,-0.1222,0.6689,0.5899,-0.9234, 0.0000, 0.4703
  2.000, 0.6484, 0.01337, 0.00594,-0.1201,0.5977,0.6423,-1.0598, 0.0000, 0.4293
  3.000, 0.7415, 0.01422, 0.00668,-0.1157,0.5329,0.6904,-1.2132, 0.0000, 0.3988
  4.000, 0.8308, 0.01529, 0.00763,-0.1107,0.4718,0.7332,-1.3934, 0.0000, 0.3747
  5.000, 0.9174, 0.01655, 0.00872,-0.1056,0.4131,0.7711,-1.6062, 0.0000, 0.3553
  6.000, 0.9987, 0.01795, 0.01000,-0.0997,0.3572,0.8030,-1.8469, 0.0000, 0.3387
  7.000, 1.0764, 0.01950, 0.01146,-0.0936,0.3037,0.8328,-2.1181, 0.0000, 0.3245
  8.000, 1.1487, 0.02130, 0.01320,-0.0869,0.2541,0.8616,-2.4118, 0.0000, 0.3119
  9.000, 1.2131, 0.02346, 0.01532,-0.0795,0.2101,0.8916,-2.7209, 0.0000, 0.3003
 10.000, 1.2637, 0.02584, 0.01777,-0.0702,0.1738,0.9480,-3.0290, 0.0000, 0.2888
 11.000, 1.3214, 0.02925, 0.02122,-0.0643,0.1435,1.0000,-3.3691, 0.0000, 0.2803
 12.000, 1.3659, 0.03397, 0.02595,-0.0579,0.1204,1.0000,-3.7077, 0.0000, 0.2722
 13.000, 1.4035, 0.03965, 0.03180,-0.0522,0.1032,1.0000,-4.0358, 0.0000, 0.2652
 14.000, 1.4287, 0.04715, 0.03952,-0.0477,0.0900,1.0000,-4.3505, 0.0000, 0.2594
 15.000, 1.4418, 0.05674, 0.04937,-0.0449,0.0802,1.0000,-4.6266, 0.0000, 0.2550


