xflr5 v6.49

 Calculated polar for: Aerofoil1487

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4188, 0.02324, 0.01639,-0.1329,0.7120,0.0276,-1.2938, 0.0000, 0.5688
 -1.000, 0.5252, 0.01865, 0.01092,-0.1322,0.6872,0.0438,-0.9126, 0.0000, 0.5018
  0.000, 0.6332, 0.01488, 0.00643,-0.1287,0.6631,0.0182,-1.0036, 0.0000, 0.4523
  1.000, 0.7366, 0.01327, 0.00462,-0.1271,0.6424,0.0260,-0.8877, 0.0000, 0.4204
  3.000, 0.9382, 0.01167, 0.00449,-0.1234,0.5981,1.0000,-1.1275, 0.0000, 0.3772
  4.000, 1.0353, 0.01225, 0.00490,-0.1209,0.5652,1.0000,-1.3174, 0.0000, 0.3612
  5.000, 1.1282, 0.01289, 0.00552,-0.1177,0.5288,1.0000,-1.5342, 0.0000, 0.3475
  6.000, 1.2154, 0.01366, 0.00638,-0.1136,0.4870,1.0000,-1.7732, 0.0000, 0.3353
  7.000, 1.2876, 0.01473, 0.00746,-0.1066,0.4236,1.0000,-2.0185, 0.0000, 0.3232
  8.000, 1.3167, 0.01681, 0.00920,-0.0921,0.3182,1.0000,-2.3739, 0.0000, 0.3089
  9.000, 1.3329, 0.02014, 0.01228,-0.0776,0.2313,1.0000,-2.8381, 0.0000, 0.2957
 10.000, 1.3514, 0.02422, 0.01637,-0.0660,0.1768,1.0000,-3.3264, 0.0000, 0.2848
 11.000, 1.3692, 0.02931, 0.02156,-0.0570,0.1333,1.0000,-3.8482, 0.0000, 0.2758
 12.000, 1.3891, 0.03529, 0.02778,-0.0505,0.0986,1.0000,-4.7307, 0.0000, 0.2687
 13.000, 1.3974, 0.04334, 0.03593,-0.0457,0.0551,1.0000,-5.6865, 0.0000, 0.2631
 14.000, 1.3855, 0.05495, 0.04759,-0.0427,0.0228,1.0000,-6.4419, 0.0000, 0.2592
 15.000, 1.3779, 0.06795, 0.06117,-0.0426,0.0185,1.0000,-7.2320, 0.0000, 0.2572


