xflr5 v6.49

 Calculated polar for: NACA 2014

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0488, 0.01431, 0.00672,-0.0140,0.8533,0.7245,-0.5882, 0.0000,-0.0605
 -1.000, 0.0729, 0.01408, 0.00664,-0.0130,0.7946,0.8168,-0.5245, 0.0000, 0.4358
  0.000, 0.2004, 0.01426, 0.00673,-0.0136,0.7209,0.8893,-0.6718, 0.0000, 0.3165
  1.000, 0.3345, 0.01470, 0.00691,-0.0164,0.6350,0.9450,-0.8747, 0.0000, 0.2956
  2.000, 0.4877, 0.01530, 0.00710,-0.0246,0.5348,0.9821,-1.1747, 0.0000, 0.2955
  3.000, 0.6092, 0.01605, 0.00754,-0.0277,0.4316,1.0000,-1.5148, 0.0000, 0.2894
  4.000, 0.6844, 0.01721, 0.00829,-0.0216,0.3409,1.0000,-1.8325, 0.0000, 0.2742
  5.000, 0.7570, 0.01878, 0.00961,-0.0152,0.2548,1.0000,-2.2020, 0.0000, 0.2614
  6.000, 0.8259, 0.02086, 0.01140,-0.0085,0.1833,1.0000,-2.5820, 0.0000, 0.2502
  7.000, 0.8921, 0.02348, 0.01388,-0.0019,0.1340,1.0000,-3.0255, 0.0000, 0.2406
  8.000, 0.9534, 0.02664, 0.01699, 0.0047,0.1018,1.0000,-3.4703, 0.0000, 0.2321
  9.000, 1.0078, 0.03031, 0.02091, 0.0116,0.0824,1.0000,-3.8975, 0.0000, 0.2240
 10.000, 1.0471, 0.03483, 0.02565, 0.0190,0.0693,1.0000,-4.3004, 0.0000, 0.2156
 11.000, 1.0810, 0.04065, 0.03186, 0.0244,0.0607,1.0000,-4.7307, 0.0000, 0.2094
 12.000, 1.0971, 0.04881, 0.04061, 0.0279,0.0538,1.0000,-5.0753, 0.0000, 0.2046
 13.000, 1.0933, 0.05967, 0.05197, 0.0275,0.0486,1.0000,-5.3292, 0.0000, 0.2027
 14.000, 1.0662, 0.07559, 0.06842, 0.0231,0.0458,1.0000,-5.4009, 0.0000, 0.2040
 15.000, 0.9455, 0.11187, 0.10576, 0.0032,0.0452,1.0000,-4.7282, 0.0000, 0.2206


