xflr5 v6.49

 Calculated polar for: NACA 4814

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -1.000, 0.2425, 0.02574, 0.01755,-0.1281,0.9291,0.5180,-0.6070, 0.0000, 0.7805
  1.000, 0.4736, 0.02429, 0.01671,-0.1277,0.8517,0.6712,-0.6894, 0.0000, 0.5166
  2.000, 0.5853, 0.02315, 0.01581,-0.1254,0.7987,0.7297,-0.8153, 0.0000, 0.4599
  3.000, 0.7358, 0.02080, 0.01348,-0.1292,0.7458,0.7810,-1.0232, 0.0000, 0.4202
  4.000, 0.8978, 0.01933, 0.01173,-0.1362,0.6484,0.8241,-1.3388, 0.0000, 0.3954
  5.000, 1.0104, 0.01992, 0.01194,-0.1352,0.5375,0.8624,-1.6786, 0.0000, 0.3763
  6.000, 1.0876, 0.02127, 0.01296,-0.1281,0.4314,0.9024,-2.0194, 0.0000, 0.3591
  7.000, 1.1477, 0.02285, 0.01432,-0.1185,0.3302,1.0000,-2.3745, 0.0000, 0.3434
  8.000, 1.2214, 0.02618, 0.01726,-0.1135,0.2295,1.0000,-2.8009, 0.0000, 0.3317
  9.000, 1.2833, 0.03025, 0.02105,-0.1070,0.1561,1.0000,-3.2304, 0.0000, 0.3207
 10.000, 1.3351, 0.03493, 0.02571,-0.0995,0.1131,1.0000,-3.6734, 0.0000, 0.3103
 11.000, 1.3770, 0.04033, 0.03138,-0.0913,0.0884,1.0000,-4.0931, 0.0000, 0.3006
 12.000, 1.4062, 0.04697, 0.03831,-0.0830,0.0735,1.0000,-4.5065, 0.0000, 0.2917
 13.000, 1.4246, 0.05501, 0.04671,-0.0757,0.0633,1.0000,-4.8892, 0.0000, 0.2840
 14.000, 1.4356, 0.06456, 0.05669,-0.0706,0.0561,1.0000,-5.2396, 0.0000, 0.2781
 15.000, 1.4361, 0.07655, 0.06935,-0.0678,0.0503,1.0000,-5.5162, 0.0000, 0.2742


