xflr5 v6.49

 Calculated polar for: NACA 3915

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0268, 0.02253, 0.01436,-0.0986,0.9499,0.4858,-0.8365, 0.0000, 3.9789
 -1.000, 0.1482, 0.02120, 0.01335,-0.1003,0.9040,0.5648,-0.6250, 0.0000, 0.9300
  0.000, 0.2856, 0.01997, 0.01241,-0.1036,0.8664,0.6409,-0.5943, 0.0000, 0.6109
  1.000, 0.4254, 0.01868, 0.01128,-0.1063,0.8183,0.7054,-0.7280, 0.0000, 0.4962
  2.000, 0.5768, 0.01774, 0.01025,-0.1113,0.7453,0.7580,-0.9078, 0.0000, 0.4381
  3.000, 0.7080, 0.01798, 0.01019,-0.1129,0.6514,0.7995,-1.1293, 0.0000, 0.4038
  4.000, 0.8043, 0.01894, 0.01084,-0.1081,0.5584,0.8368,-1.3739, 0.0000, 0.3777
  5.000, 0.8866, 0.02014, 0.01181,-0.1014,0.4682,0.8733,-1.6502, 0.0000, 0.3564
  6.000, 0.9604, 0.02148, 0.01289,-0.0936,0.3816,0.9084,-1.9578, 0.0000, 0.3384
  7.000, 1.0244, 0.02282, 0.01403,-0.0846,0.3005,0.9427,-2.2853, 0.0000, 0.3224
  8.000, 1.0794, 0.02428, 0.01537,-0.0748,0.2295,0.9799,-2.6292, 0.0000, 0.3080
  9.000, 1.1489, 0.02735, 0.01836,-0.0696,0.1692,1.0000,-3.0358, 0.0000, 0.2979
 10.000, 1.2126, 0.03152, 0.02259,-0.0645,0.1283,1.0000,-3.4571, 0.0000, 0.2891
 11.000, 1.2625, 0.03665, 0.02788,-0.0585,0.1029,1.0000,-3.8659, 0.0000, 0.2807
 12.000, 1.3011, 0.04294, 0.03449,-0.0528,0.0862,1.0000,-4.2620, 0.0000, 0.2732
 13.000, 1.3278, 0.05081, 0.04266,-0.0485,0.0750,1.0000,-4.6270, 0.0000, 0.2674
 14.000, 1.3470, 0.06037, 0.05268,-0.0462,0.0664,1.0000,-4.9696, 0.0000, 0.2632
 15.000, 1.3555, 0.07196, 0.06477,-0.0462,0.0600,1.0000,-5.2598, 0.0000, 0.2610


