xflr5 v6.49

 Calculated polar for: Aerofoil1104

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4366, 0.01377, 0.00550,-0.1345,0.6834,0.0542,-1.7303, 0.0000, 0.5599
 -1.000, 0.5436, 0.01306, 0.00461,-0.1332,0.6574,0.0871,-1.1062, 0.0000, 0.4950
  0.000, 0.6498, 0.01274, 0.00432,-0.1319,0.6325,0.1501,-0.8950, 0.0000, 0.4515
  1.000, 0.7550, 0.01258, 0.00437,-0.1305,0.6087,0.2814,-1.0124, 0.0000, 0.4201
  3.000, 0.9640, 0.01212, 0.00476,-0.1272,0.5483,1.0000,-1.3267, 0.0000, 0.3766
  4.000, 1.0614, 0.01277, 0.00525,-0.1243,0.5150,1.0000,-1.5000, 0.0000, 0.3606
  5.000, 1.1545, 0.01355, 0.00593,-0.1208,0.4778,1.0000,-1.6818, 0.0000, 0.3468
  6.000, 1.2394, 0.01455, 0.00681,-0.1160,0.4339,1.0000,-1.8783, 0.0000, 0.3343
  7.000, 1.3084, 0.01591, 0.00806,-0.1086,0.3720,1.0000,-2.0661, 0.0000, 0.3223
  8.000, 1.3511, 0.01784, 0.00984,-0.0970,0.3137,1.0000,-2.2372, 0.0000, 0.3096
  9.000, 1.3818, 0.02065, 0.01254,-0.0851,0.2641,1.0000,-2.3928, 0.0000, 0.2979
 10.000, 1.4160, 0.02402, 0.01598,-0.0757,0.2262,1.0000,-2.7452, 0.0000, 0.2881
 11.000, 1.4358, 0.02888, 0.02083,-0.0668,0.1844,1.0000,-3.2045, 0.0000, 0.2794
 12.000, 1.4584, 0.03456, 0.02667,-0.0604,0.1562,1.0000,-3.6802, 0.0000, 0.2724
 13.000, 1.4720, 0.04196, 0.03417,-0.0555,0.1179,1.0000,-4.1137, 0.0000, 0.2667
 14.000, 1.4429, 0.05524, 0.04704,-0.0524,0.0395,1.0000,-4.3567, 0.0000, 0.2632
 15.000, 1.4180, 0.07066, 0.06269,-0.0528,0.0172,1.0000,-4.5854, 0.0000, 0.2620


