xflr5 v6.49

 Calculated polar for: NACA 4920

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1252, 0.01989, 0.01220,-0.1256,0.8291,0.4003,-0.9354, 0.0000, 1.2662
 -1.000, 0.2893, 0.01856, 0.01099,-0.1355,0.7921,0.4564,-0.7280, 0.0000, 0.7186
  0.000, 0.4577, 0.01765, 0.00999,-0.1464,0.7409,0.5117,-0.8613, 0.0000, 0.5663
  1.000, 0.6040, 0.01749, 0.00976,-0.1527,0.6815,0.5630,-0.9978, 0.0000, 0.4971
  2.000, 0.7186, 0.01805, 0.01024,-0.1525,0.6204,0.6099,-1.1327, 0.0000, 0.4550
  3.000, 0.8186, 0.01891, 0.01100,-0.1493,0.5647,0.6528,-1.2766, 0.0000, 0.4237
  4.000, 0.9051, 0.01999, 0.01204,-0.1435,0.5115,0.6909,-1.4315, 0.0000, 0.3984
  5.000, 0.9842, 0.02131, 0.01324,-0.1364,0.4616,0.7251,-1.6036, 0.0000, 0.3770
  6.000, 1.0608, 0.02285, 0.01475,-0.1293,0.4151,0.7572,-1.7986, 0.0000, 0.3590
  7.000, 1.1210, 0.02460, 0.01652,-0.1190,0.3710,0.7846,-1.9998, 0.0000, 0.3418
  8.000, 1.1734, 0.02663, 0.01856,-0.1080,0.3295,0.8072,-2.2123, 0.0000, 0.3261
  9.000, 1.2299, 0.02929, 0.02116,-0.0993,0.2893,0.8304,-2.4505, 0.0000, 0.3132
 10.000, 1.2729, 0.03249, 0.02439,-0.0892,0.2535,0.8518,-2.6840, 0.0000, 0.3009
 11.000, 1.3084, 0.03626, 0.02828,-0.0792,0.2220,0.8709,-2.9248, 0.0000, 0.2896
 12.000, 1.3423, 0.04133, 0.03350,-0.0716,0.1935,0.8880,-3.1700, 0.0000, 0.2806
 13.000, 1.3719, 0.04802, 0.04035,-0.0663,0.1686,0.9023,-3.4187, 0.0000, 0.2736
 14.000, 1.3816, 0.05589, 0.04841,-0.0604,0.1486,0.9163,-3.6241, 0.0000, 0.2669
 15.000, 1.3925, 0.06500, 0.05782,-0.0573,0.1318,0.9275,-3.8434, 0.0000, 0.2622


