xflr5 v6.49

 Calculated polar for: NACA 2321

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0112, 0.01343, 0.00536,-0.0402,0.6117,0.4622,-0.9603, 0.0000,-3.5414
  0.000, 0.1845, 0.01336, 0.00532,-0.0337,0.5221,0.6154,-0.9324, 0.0000, 0.4286
  1.000, 0.2831, 0.01359, 0.00553,-0.0306,0.4837,0.6828,-1.0351, 0.0000, 0.3501
  2.000, 0.3812, 0.01395, 0.00600,-0.0272,0.4520,0.7606,-1.1472, 0.0000, 0.3112
  3.000, 0.4806, 0.01450, 0.00659,-0.0242,0.4243,0.8253,-1.2686, 0.0000, 0.2888
  4.000, 0.5847, 0.01525, 0.00736,-0.0223,0.4007,0.8799,-1.4041, 0.0000, 0.2753
  5.000, 0.6969, 0.01620, 0.00832,-0.0224,0.3797,0.9261,-1.5599, 0.0000, 0.2682
  6.000, 0.8201, 0.01735, 0.00940,-0.0254,0.3594,0.9613,-1.7433, 0.0000, 0.2660
  7.000, 0.9561, 0.01868, 0.01066,-0.0317,0.3382,0.9849,-1.9651, 0.0000, 0.2673
  8.000, 1.0558, 0.01984, 0.01180,-0.0315,0.3177,1.0000,-2.1797, 0.0000, 0.2626
  9.000, 1.0783, 0.02073, 0.01281,-0.0163,0.3011,1.0000,-2.3241, 0.0000, 0.2461
 10.000, 1.1244, 0.02237, 0.01446,-0.0068,0.2824,1.0000,-2.5126, 0.0000, 0.2353
 11.000, 1.1740, 0.02477, 0.01693, 0.0003,0.2618,1.0000,-2.7279, 0.0000, 0.2272
 12.000, 1.2180, 0.02816, 0.02037, 0.0063,0.2402,1.0000,-2.9493, 0.0000, 0.2204
 13.000, 1.2526, 0.03286, 0.02515, 0.0112,0.2183,1.0000,-3.1645, 0.0000, 0.2145
 14.000, 1.2754, 0.03930, 0.03173, 0.0148,0.1975,1.0000,-3.3692, 0.0000, 0.2095
 15.000, 1.2871, 0.04771, 0.04033, 0.0168,0.1779,1.0000,-3.5565, 0.0000, 0.2056


