xflr5 v6.49

 Calculated polar for: Aerofoil5004

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4749, 0.00836, 0.00193,-0.1435,0.5730,0.0313,-1.8009, 0.0000, 0.5538
 -1.000, 0.5819, 0.00818, 0.00169,-0.1421,0.5530,0.0498,-1.1168, 0.0000, 0.4940
  0.000, 0.6897, 0.00803, 0.00162,-0.1409,0.5383,0.0856,-0.9290, 0.0000, 0.4526
  1.000, 0.7958, 0.00801, 0.00167,-0.1394,0.5196,0.1406,-1.0102, 0.0000, 0.4223
  2.000, 0.8993, 0.00806, 0.00186,-0.1376,0.4903,0.2387,-1.1252, 0.0000, 0.3988
  3.000, 0.9982, 0.00774, 0.00226,-0.1352,0.4636,0.6164,-1.2862, 0.0000, 0.3801
  5.000, 1.1893, 0.00859, 0.00333,-0.1289,0.3626,1.0000,-1.6697, 0.0000, 0.3503
  6.000, 1.2583, 0.00988, 0.00424,-0.1207,0.2853,1.0000,-1.8636, 0.0000, 0.3365
  7.000, 1.3211, 0.01126, 0.00534,-0.1116,0.2262,1.0000,-2.0709, 0.0000, 0.3236
  8.000, 1.3784, 0.01277, 0.00667,-0.1020,0.1828,1.0000,-2.2827, 0.0000, 0.3117
  9.000, 1.4348, 0.01432, 0.00817,-0.0929,0.1551,1.0000,-2.5162, 0.0000, 0.3009
 10.000, 1.4800, 0.01641, 0.01022,-0.0829,0.1285,1.0000,-2.7768, 0.0000, 0.2905
 11.000, 1.5182, 0.01914, 0.01297,-0.0733,0.1085,1.0000,-3.2712, 0.0000, 0.2810
 12.000, 1.5484, 0.02287, 0.01677,-0.0645,0.0911,1.0000,-3.7596, 0.0000, 0.2726
 13.000, 1.5694, 0.02803, 0.02199,-0.0568,0.0725,1.0000,-4.2286, 0.0000, 0.2652
 14.000, 1.5746, 0.03528, 0.02925,-0.0501,0.0497,1.0000,-4.6549, 0.0000, 0.2587
 15.000, 1.5461, 0.04695, 0.04084,-0.0447,0.0158,1.0000,-4.9352, 0.0000, 0.2537


