xflr5 v6.49

 Calculated polar for: NACA 4813

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2082, 0.02042, 0.01337,-0.1419,0.9374,0.3801,-0.7490, 0.0000, 0.9373
 -1.000, 0.3653, 0.01992, 0.01318,-0.1512,0.9276,0.4799,-0.5326, 0.0000, 0.6648
  0.000, 0.4854, 0.01893, 0.01256,-0.1522,0.9055,0.5631,-0.6252, 0.0000, 0.5625
  1.000, 0.5726, 0.01817, 0.01215,-0.1463,0.8588,0.6329,-0.7185, 0.0000, 0.5028
  2.000, 0.6998, 0.01609, 0.01026,-0.1467,0.7819,0.6954,-0.8773, 0.0000, 0.4558
  3.000, 0.9063, 0.01362, 0.00713,-0.1629,0.6431,0.7428,-1.2250, 0.0000, 0.4251
  4.000, 0.9880, 0.01533, 0.00827,-0.1560,0.5111,0.7771,-1.5239, 0.0000, 0.4022
  5.000, 1.0624, 0.01725, 0.00970,-0.1484,0.3874,0.8071,-1.8718, 0.0000, 0.3828
  7.000, 1.2121, 0.02176, 0.01332,-0.1352,0.1664,0.8576,-2.7362, 0.0000, 0.3521
  8.000, 1.2819, 0.02437, 0.01570,-0.1282,0.1042,0.8814,-3.2403, 0.0000, 0.3393
  9.000, 1.3463, 0.02708, 0.01851,-0.1204,0.0726,0.9081,-3.7721, 0.0000, 0.3274
 10.000, 1.3979, 0.03019, 0.02188,-0.1110,0.0560,1.0000,-4.2822, 0.0000, 0.3160
 11.000, 1.4488, 0.03462, 0.02656,-0.1031,0.0456,1.0000,-4.8566, 0.0000, 0.3061
 12.000, 1.4792, 0.04054, 0.03274,-0.0936,0.0386,1.0000,-5.3741, 0.0000, 0.2966
 13.000, 1.5093, 0.04683, 0.03950,-0.0857,0.0338,1.0000,-5.9048, 0.0000, 0.2883
 14.000, 1.5170, 0.05592, 0.04897,-0.0787,0.0304,1.0000,-6.3367, 0.0000, 0.2815
 15.000, 1.5141, 0.06778, 0.06141,-0.0747,0.0282,1.0000,-6.6783, 0.0000, 0.2769


