xflr5 v6.49

 Calculated polar for: Aerofoil1679

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4139, 0.01911, 0.00962,-0.1426,0.7577,0.0736,-1.6365, 0.0000, 0.5973
 -1.000, 0.5132, 0.01801, 0.00835,-0.1400,0.7331,0.1142,-1.1065, 0.0000, 0.5236
  0.000, 0.6181, 0.01747, 0.00792,-0.1384,0.7114,0.1965,-0.8348, 0.0000, 0.4733
  1.000, 0.7239, 0.01680, 0.00801,-0.1373,0.6927,0.4948,-0.8986, 0.0000, 0.4377
  3.000, 0.9351, 0.01794, 0.00935,-0.1344,0.6563,1.0000,-1.0809, 0.0000, 0.3895
  4.000, 1.0178, 0.01956, 0.01108,-0.1294,0.6382,1.0000,-1.3214, 0.0000, 0.3717
  5.000, 1.1222, 0.02007, 0.01160,-0.1273,0.6130,1.0000,-1.6361, 0.0000, 0.3566
  6.000, 1.1957, 0.02030, 0.01198,-0.1190,0.5674,1.0000,-1.9460, 0.0000, 0.3413
  7.000, 1.2603, 0.02055, 0.01225,-0.1091,0.5058,1.0000,-2.2872, 0.0000, 0.3269
  8.000, 1.2719, 0.02242, 0.01405,-0.0914,0.3963,1.0000,-2.5685, 0.0000, 0.3107
  9.000, 1.2201, 0.02959, 0.01990,-0.0705,0.2017,1.0000,-2.6873, 0.0000, 0.2950
 10.000, 1.2144, 0.03716, 0.02722,-0.0604,0.1390,1.0000,-2.9196, 0.0000, 0.2854
 11.000, 1.2329, 0.04411, 0.03420,-0.0541,0.1118,1.0000,-3.2311, 0.0000, 0.2778
 12.000, 1.2678, 0.05043, 0.04067,-0.0497,0.0933,1.0000,-3.6022, 0.0000, 0.2714
 14.000, 1.3528, 0.06360, 0.05452,-0.0441,0.0673,1.0000,-4.4796, 0.0000, 0.2610
 15.000, 1.3864, 0.07207, 0.06349,-0.0426,0.0583,1.0000,-4.8808, 0.0000, 0.2571


