xflr5 v6.49

 Calculated polar for: NACA 1514

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1319, 0.01537, 0.00729,-0.0288,0.8911,0.5714,-0.8258, 0.0000, 0.0215
 -1.000,-0.0078, 0.01459, 0.00685,-0.0293,0.8524,0.6880,-0.6063, 0.0000,-3.5760
  0.000, 0.1088, 0.01420, 0.00673,-0.0276,0.8017,0.8003,-0.5302, 0.0000, 0.5025
  1.000, 0.2393, 0.01422, 0.00672,-0.0285,0.7425,0.8915,-0.6634, 0.0000, 0.3653
  2.000, 0.3841, 0.01451, 0.00683,-0.0335,0.6678,0.9551,-0.8516, 0.0000, 0.3328
  3.000, 0.5445, 0.01490, 0.00688,-0.0432,0.5786,0.9975,-1.1322, 0.0000, 0.3240
  4.000, 0.6305, 0.01556, 0.00723,-0.0386,0.4936,1.0000,-1.3925, 0.0000, 0.3049
  5.000, 0.7086, 0.01663, 0.00794,-0.0323,0.4063,1.0000,-1.6977, 0.0000, 0.2884
  6.000, 0.7829, 0.01813, 0.00912,-0.0255,0.3177,1.0000,-2.0479, 0.0000, 0.2744
  7.000, 0.8556, 0.02009, 0.01077,-0.0190,0.2334,1.0000,-2.4231, 0.0000, 0.2629
  8.000, 0.9247, 0.02261, 0.01309,-0.0126,0.1654,1.0000,-2.8519, 0.0000, 0.2532
  9.000, 0.9863, 0.02570, 0.01605,-0.0057,0.1213,1.0000,-3.2874, 0.0000, 0.2441
 10.000, 1.0375, 0.02927, 0.01979, 0.0022,0.0955,1.0000,-3.6979, 0.0000, 0.2349
 11.000, 1.0778, 0.03369, 0.02439, 0.0097,0.0774,1.0000,-4.1025, 0.0000, 0.2266
 12.000, 1.1118, 0.03953, 0.03055, 0.0156,0.0669,1.0000,-4.5243, 0.0000, 0.2199
 13.000, 1.1345, 0.04688, 0.03817, 0.0198,0.0587,1.0000,-4.9104, 0.0000, 0.2148
 14.000, 1.1399, 0.05674, 0.04873, 0.0211,0.0518,1.0000,-5.1977, 0.0000, 0.2118
 15.000, 1.1318, 0.06932, 0.06171, 0.0195,0.0479,1.0000,-5.4089, 0.0000, 0.2111


