xflr5 v6.49

 Calculated polar for: Aerofoil1888

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -1.000, 0.5213, 0.01817, 0.00813,-0.1452,0.6990,0.1076,-1.1599, 0.0000, 0.5292
  0.000, 0.6339, 0.01780, 0.00777,-0.1454,0.6819,0.1884,-0.8714, 0.0000, 0.4785
  1.000, 0.7782, 0.01665, 0.00837,-0.1527,0.6650,1.0000,-0.9554, 0.0000, 0.4441
  2.000, 0.8830, 0.01768, 0.00888,-0.1511,0.6499,1.0000,-1.0222, 0.0000, 0.4178
  3.000, 0.9531, 0.01892, 0.01012,-0.1427,0.6339,1.0000,-1.0996, 0.0000, 0.3952
  4.000, 1.0480, 0.02018, 0.01135,-0.1394,0.6209,1.0000,-1.3789, 0.0000, 0.3773
  5.000, 1.1044, 0.02118, 0.01252,-0.1280,0.5953,1.0000,-1.6358, 0.0000, 0.3589
  6.000, 1.1603, 0.02140, 0.01283,-0.1158,0.5608,1.0000,-1.9171, 0.0000, 0.3414
  7.000, 1.2036, 0.02171, 0.01330,-0.1016,0.5174,1.0000,-2.2114, 0.0000, 0.3246
  8.000, 1.2185, 0.02278, 0.01444,-0.0833,0.4373,1.0000,-2.4715, 0.0000, 0.3071
  9.000, 1.1557, 0.02894, 0.01932,-0.0585,0.2234,1.0000,-2.5546, 0.0000, 0.2877
 10.000, 1.1158, 0.03841, 0.02842,-0.0457,0.1420,1.0000,-2.6672, 0.0000, 0.2763
 11.000, 1.1189, 0.04608, 0.03609,-0.0386,0.1131,1.0000,-2.8907, 0.0000, 0.2682
 12.000, 1.1435, 0.05217, 0.04227,-0.0330,0.0946,1.0000,-3.1795, 0.0000, 0.2609
 13.000, 1.1842, 0.05710, 0.04739,-0.0282,0.0818,1.0000,-3.5498, 0.0000, 0.2540
 14.000, 1.2304, 0.06213, 0.05263,-0.0241,0.0715,1.0000,-3.9456, 0.0000, 0.2481
 15.000, 1.2725, 0.06802, 0.05868,-0.0211,0.0629,1.0000,-4.3507, 0.0000, 0.2431


