xflr5 v6.49

 Calculated polar for: NACA 4923

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1978, 0.01630, 0.00867,-0.1364,0.7518,0.3831,-0.9626, 0.0000, 0.9490
 -1.000, 0.3473, 0.01601, 0.00827,-0.1443,0.6996,0.4250,-0.8733, 0.0000, 0.6651
  0.000, 0.4728, 0.01626, 0.00845,-0.1473,0.6478,0.4661,-0.9865, 0.0000, 0.5570
  1.000, 0.5930, 0.01675, 0.00880,-0.1491,0.5993,0.5074,-1.1082, 0.0000, 0.4943
  2.000, 0.7038, 0.01744, 0.00946,-0.1491,0.5532,0.5479,-1.2361, 0.0000, 0.4526
  3.000, 0.8066, 0.01835, 0.01034,-0.1473,0.5100,0.5883,-1.3729, 0.0000, 0.4216
  4.000, 0.9025, 0.01940, 0.01145,-0.1442,0.4701,0.6279,-1.5202, 0.0000, 0.3972
  5.000, 0.9891, 0.02068, 0.01278,-0.1393,0.4318,0.6654,-1.6757, 0.0000, 0.3767
  6.000, 1.0661, 0.02222, 0.01434,-0.1327,0.3959,0.6998,-1.8411, 0.0000, 0.3588
  7.000, 1.1319, 0.02409, 0.01622,-0.1243,0.3625,0.7303,-2.0112, 0.0000, 0.3425
  8.000, 1.1947, 0.02623, 0.01842,-0.1159,0.3314,0.7576,-2.1959, 0.0000, 0.3281
  9.000, 1.2556, 0.02887, 0.02113,-0.1083,0.3013,0.7830,-2.3950, 0.0000, 0.3157
 10.000, 1.2931, 0.03203, 0.02440,-0.0969,0.2744,0.8018,-2.5782, 0.0000, 0.3025
 11.000, 1.3327, 0.03607, 0.02854,-0.0880,0.2486,0.8193,-2.7752, 0.0000, 0.2918
 12.000, 1.3751, 0.04132, 0.03389,-0.0822,0.2240,0.8378,-2.9860, 0.0000, 0.2835
 13.000, 1.3927, 0.04719, 0.03993,-0.0733,0.2034,0.8511,-3.1673, 0.0000, 0.2743
 14.000, 1.4159, 0.05468, 0.04759,-0.0687,0.1838,0.8646,-3.3620, 0.0000, 0.2680
 15.000, 1.4292, 0.06359, 0.05672,-0.0652,0.1665,0.8774,-3.5382, 0.0000, 0.2627


