xflr5 v6.49

 Calculated polar for: NACA 2317

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0042, 0.01193, 0.00432,-0.0430,0.6878,0.4643,-0.8965, 0.0000,-10.2570
  0.000, 0.1976, 0.01159, 0.00421,-0.0370,0.5719,0.6960,-0.7865, 0.0000, 0.4344
  1.000, 0.2997, 0.01183, 0.00450,-0.0339,0.5199,0.7948,-0.8892, 0.0000, 0.3578
  2.000, 0.4078, 0.01244, 0.00504,-0.0318,0.4752,0.8824,-1.0063, 0.0000, 0.3212
  3.000, 0.5285, 0.01318, 0.00561,-0.0332,0.4373,0.9313,-1.1452, 0.0000, 0.3049
  4.000, 0.6620, 0.01405, 0.00628,-0.0378,0.4050,0.9658,-1.3150, 0.0000, 0.2983
  5.000, 0.8031, 0.01499, 0.00707,-0.0446,0.3757,0.9901,-1.5263, 0.0000, 0.2958
  6.000, 0.9150, 0.01582, 0.00785,-0.0458,0.3493,1.0000,-1.7581, 0.0000, 0.2892
  7.000, 0.9850, 0.01667, 0.00869,-0.0382,0.3244,1.0000,-1.9861, 0.0000, 0.2768
  8.000, 1.0546, 0.01764, 0.00972,-0.0308,0.2971,1.0000,-2.2536, 0.0000, 0.2658
  9.000, 1.1216, 0.01888, 0.01100,-0.0233,0.2652,1.0000,-2.5514, 0.0000, 0.2560
 10.000, 1.1753, 0.02069, 0.01278,-0.0145,0.2318,1.0000,-2.8582, 0.0000, 0.2460
 11.000, 1.2255, 0.02338, 0.01548,-0.0070,0.1961,1.0000,-3.1831, 0.0000, 0.2377
 12.000, 1.2667, 0.02725, 0.01942,-0.0004,0.1635,1.0000,-3.5113, 0.0000, 0.2306
 13.000, 1.2926, 0.03301, 0.02527, 0.0049,0.1362,1.0000,-3.8104, 0.0000, 0.2244
 14.000, 1.3076, 0.04079, 0.03324, 0.0081,0.1145,1.0000,-4.0900, 0.0000, 0.2199
 15.000, 1.3060, 0.05144, 0.04413, 0.0089,0.0983,1.0000,-4.3110, 0.0000, 0.2169


