xflr5 v6.49

 Calculated polar for: NACA 4917

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0688, 0.02531, 0.01707,-0.1194,0.8931,0.4307,-0.9182, 0.0000, 2.0092
 -1.000, 0.2152, 0.02415, 0.01612,-0.1257,0.8647,0.5009,-0.6880, 0.0000, 0.8357
  0.000, 0.3549, 0.02289, 0.01512,-0.1296,0.8297,0.5666,-0.6843, 0.0000, 0.6127
  1.000, 0.4983, 0.02157, 0.01393,-0.1336,0.7864,0.6277,-0.8131, 0.0000, 0.5136
  2.000, 0.6451, 0.02057, 0.01288,-0.1381,0.7275,0.6808,-0.9686, 0.0000, 0.4583
  3.000, 0.7758, 0.02058, 0.01267,-0.1399,0.6562,0.7254,-1.1473, 0.0000, 0.4233
  4.000, 0.8742, 0.02146, 0.01336,-0.1357,0.5826,0.7626,-1.3389, 0.0000, 0.3971
  5.000, 0.9515, 0.02266, 0.01439,-0.1275,0.5146,0.7946,-1.5473, 0.0000, 0.3746
  6.000, 1.0203, 0.02408, 0.01571,-0.1183,0.4481,0.8258,-1.7805, 0.0000, 0.3552
  7.000, 1.0867, 0.02583, 0.01731,-0.1095,0.3842,0.8563,-2.0428, 0.0000, 0.3388
  8.000, 1.1509, 0.02803, 0.01949,-0.1014,0.3221,0.8841,-2.3316, 0.0000, 0.3247
  9.000, 1.2010, 0.03048, 0.02192,-0.0914,0.2663,0.9097,-2.6238, 0.0000, 0.3113
 10.000, 1.2444, 0.03360, 0.02505,-0.0818,0.2178,0.9326,-2.9243, 0.0000, 0.2994
 11.000, 1.2787, 0.03758, 0.02913,-0.0724,0.1789,0.9531,-3.2176, 0.0000, 0.2887
 12.000, 1.3003, 0.04271, 0.03441,-0.0635,0.1494,0.9721,-3.5012, 0.0000, 0.2792
 13.000, 1.3162, 0.04957, 0.04150,-0.0572,0.1273,1.0000,-3.7657, 0.0000, 0.2720
 14.000, 1.3391, 0.05893, 0.05122,-0.0555,0.1092,1.0000,-4.0579, 0.0000, 0.2679
 15.000, 1.3513, 0.07011, 0.06274,-0.0554,0.0958,1.0000,-4.3142, 0.0000, 0.2654


