xflr5 v6.49

 Calculated polar for: NACA 5914

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2071, 0.02831, 0.02098,-0.1597,0.9448,0.3748,-0.8298, 0.0000, 1.0273
 -1.000, 0.3324, 0.02681, 0.01984,-0.1630,0.9107,0.4573,-0.5807, 0.0000, 0.7412
  0.000, 0.4658, 0.02584, 0.01914,-0.1670,0.8768,0.5356,-0.6194, 0.0000, 0.6066
  1.000, 0.6043, 0.02439, 0.01796,-0.1708,0.8429,0.6059,-0.7376, 0.0000, 0.5292
  2.000, 0.7482, 0.02211, 0.01582,-0.1749,0.7939,0.6639,-0.8933, 0.0000, 0.4792
  3.000, 0.9131, 0.01993, 0.01338,-0.1836,0.7077,0.7094,-1.1379, 0.0000, 0.4454
  4.000, 1.0179, 0.02048, 0.01356,-0.1806,0.5988,0.7424,-1.4099, 0.0000, 0.4207
  5.000, 1.1014, 0.02204, 0.01469,-0.1740,0.4897,0.7717,-1.7166, 0.0000, 0.4000
  6.000, 1.1538, 0.02380, 0.01614,-0.1610,0.3909,0.7925,-2.0217, 0.0000, 0.3803
  7.000, 1.2156, 0.02616, 0.01821,-0.1513,0.2915,0.8144,-2.3870, 0.0000, 0.3639
  8.000, 1.2819, 0.02934, 0.02107,-0.1437,0.1992,0.8362,-2.7990, 0.0000, 0.3502
  9.000, 1.3250, 0.03237, 0.02402,-0.1317,0.1384,0.8537,-3.1994, 0.0000, 0.3361
 10.000, 1.3722, 0.03651, 0.02821,-0.1222,0.1002,0.8693,-3.6219, 0.0000, 0.3242
 11.000, 1.4100, 0.04138, 0.03334,-0.1125,0.0782,0.8838,-4.0640, 0.0000, 0.3133
 12.000, 1.4347, 0.04762, 0.03986,-0.1029,0.0642,0.8949,-4.4757, 0.0000, 0.3035
 13.000, 1.4558, 0.05558, 0.04824,-0.0961,0.0550,0.9063,-4.8751, 0.0000, 0.2959
 14.000, 1.4648, 0.06479, 0.05795,-0.0903,0.0485,0.9148,-5.2171, 0.0000, 0.2895
 15.000, 1.4671, 0.07637, 0.07000,-0.0882,0.0432,0.9233,-5.5679, 0.0000, 0.2859


