xflr5 v6.49

 Calculated polar for: NACA 4920

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.0610, 0.02442, 0.01599,-0.1146,0.8383,0.4223,-0.9876, 0.0000, 2.1589
 -1.000, 0.2089, 0.02318, 0.01487,-0.1210,0.8065,0.4772,-0.7800, 0.0000, 0.8306
  0.000, 0.3628, 0.02189, 0.01371,-0.1278,0.7692,0.5329,-0.8020, 0.0000, 0.5985
  1.000, 0.5203, 0.02107, 0.01281,-0.1356,0.7210,0.5879,-0.9415, 0.0000, 0.5048
  2.000, 0.6457, 0.02119, 0.01290,-0.1371,0.6636,0.6354,-1.0773, 0.0000, 0.4548
  3.000, 0.7569, 0.02174, 0.01329,-0.1355,0.6084,0.6780,-1.2249, 0.0000, 0.4201
  4.000, 0.8435, 0.02281, 0.01436,-0.1295,0.5543,0.7167,-1.3725, 0.0000, 0.3932
  5.000, 0.9247, 0.02405, 0.01547,-0.1225,0.5034,0.7518,-1.5400, 0.0000, 0.3708
  6.000, 0.9872, 0.02546, 0.01681,-0.1119,0.4572,0.7813,-1.7110, 0.0000, 0.3503
  7.000, 1.0461, 0.02713, 0.01855,-0.1017,0.4123,0.8108,-1.8981, 0.0000, 0.3327
  8.000, 1.1041, 0.02907, 0.02051,-0.0923,0.3685,0.8402,-2.1070, 0.0000, 0.3176
  9.000, 1.1559, 0.03147, 0.02293,-0.0829,0.3273,0.8679,-2.3264, 0.0000, 0.3041
 10.000, 1.2015, 0.03446, 0.02595,-0.0738,0.2892,0.8930,-2.5566, 0.0000, 0.2922
 11.000, 1.2391, 0.03825, 0.02978,-0.0651,0.2545,0.9154,-2.7871, 0.0000, 0.2817
 12.000, 1.2678, 0.04304, 0.03472,-0.0573,0.2238,0.9356,-3.0084, 0.0000, 0.2725
 13.000, 1.2853, 0.04897, 0.04082,-0.0503,0.1972,0.9549,-3.2213, 0.0000, 0.2645
 14.000, 1.2976, 0.05656, 0.04871,-0.0456,0.1743,0.9707,-3.4196, 0.0000, 0.2585


