xflr5 v6.49

 Calculated polar for: NACA 2518

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0072, 0.01776, 0.00890,-0.0565,0.7956,0.4735,-0.8852, 0.0000,-7.8248
 -1.000, 0.0987, 0.01718, 0.00855,-0.0543,0.7567,0.5504,-0.7054, 0.0000, 0.8081
  0.000, 0.2107, 0.01666, 0.00823,-0.0529,0.7178,0.6376,-0.7307, 0.0000, 0.4991
  1.000, 0.3187, 0.01650, 0.00826,-0.0505,0.6754,0.7352,-0.8373, 0.0000, 0.4034
  2.000, 0.4302, 0.01667, 0.00855,-0.0483,0.6302,0.8378,-0.9636, 0.0000, 0.3556
  3.000, 0.5600, 0.01727, 0.00909,-0.0505,0.5815,0.9255,-1.1248, 0.0000, 0.3324
  4.000, 0.7174, 0.01804, 0.00964,-0.0596,0.5278,0.9822,-1.3456, 0.0000, 0.3243
  5.000, 0.8233, 0.01880, 0.01011,-0.0596,0.4766,1.0000,-1.5609, 0.0000, 0.3124
  6.000, 0.8829, 0.01980, 0.01097,-0.0502,0.4287,1.0000,-1.7580, 0.0000, 0.2956
  7.000, 0.9441, 0.02111, 0.01211,-0.0412,0.3816,1.0000,-1.9833, 0.0000, 0.2811
  8.000, 1.0017, 0.02278, 0.01366,-0.0322,0.3350,1.0000,-2.2308, 0.0000, 0.2682
  9.000, 1.0488, 0.02499, 0.01570,-0.0224,0.2906,1.0000,-2.4886, 0.0000, 0.2559
 10.000, 1.0941, 0.02796, 0.01868,-0.0141,0.2481,1.0000,-2.7556, 0.0000, 0.2459
 11.000, 1.1324, 0.03196, 0.02274,-0.0069,0.2109,1.0000,-3.0271, 0.0000, 0.2373
 12.000, 1.1607, 0.03729, 0.02809,-0.0007,0.1796,1.0000,-3.2960, 0.0000, 0.2299
 13.000, 1.1813, 0.04406, 0.03496, 0.0039,0.1539,1.0000,-3.5435, 0.0000, 0.2240
 14.000, 1.1950, 0.05230, 0.04346, 0.0068,0.1339,1.0000,-3.7663, 0.0000, 0.2196
 15.000, 1.2000, 0.06235, 0.05371, 0.0078,0.1175,1.0000,-3.9807, 0.0000, 0.2165


