xflr5 v6.49

 Calculated polar for: NACA 1624

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1096, 0.02030, 0.01101,-0.0311,0.7148,0.4841,-1.0647, 0.0000,-0.0658
 -1.000,-0.0118, 0.01994, 0.01070,-0.0278,0.6712,0.5253,-0.9291, 0.0000,-2.2325
  0.000, 0.0915, 0.01967, 0.01035,-0.0255,0.6290,0.5693,-0.8742, 0.0000, 0.5253
  1.000, 0.1901, 0.01972, 0.01044,-0.0223,0.5875,0.6142,-0.9845, 0.0000, 0.3558
  2.000, 0.2856, 0.01994, 0.01068,-0.0186,0.5469,0.6611,-1.1036, 0.0000, 0.3010
  3.000, 0.3820, 0.02033, 0.01101,-0.0151,0.5094,0.7119,-1.2359, 0.0000, 0.2737
  4.000, 0.4724, 0.02100, 0.01181,-0.0106,0.4728,0.7639,-1.3764, 0.0000, 0.2552
  5.000, 0.5593, 0.02190, 0.01285,-0.0056,0.4375,0.8202,-1.5282, 0.0000, 0.2415
  6.000, 0.6484, 0.02311, 0.01409,-0.0013,0.4037,0.8787,-1.6974, 0.0000, 0.2323
  7.000, 0.7532, 0.02478, 0.01569,-0.0009,0.3705,0.9324,-1.8994, 0.0000, 0.2306
  8.000, 0.8734, 0.02690, 0.01776,-0.0053,0.3372,0.9772,-2.1412, 0.0000, 0.2347
  9.000, 0.9478, 0.02894, 0.01981,-0.0030,0.3082,1.0000,-2.3480, 0.0000, 0.2304
 10.000, 0.9533, 0.03095, 0.02168, 0.0115,0.2866,1.0000,-2.4747, 0.0000, 0.2129
 11.000, 0.9784, 0.03411, 0.02476, 0.0208,0.2639,1.0000,-2.6369, 0.0000, 0.2015
 12.000, 1.0090, 0.03828, 0.02895, 0.0272,0.2426,1.0000,-2.8103, 0.0000, 0.1937
 13.000, 1.0275, 0.04418, 0.03501, 0.0322,0.2222,1.0000,-2.9595, 0.0000, 0.1870
 14.000, 1.0391, 0.05186, 0.04292, 0.0351,0.2041,1.0000,-3.1062, 0.0000, 0.1820
 15.000, 1.0408, 0.06155, 0.05286, 0.0362,0.1870,1.0000,-3.2242, 0.0000, 0.1784


