xflr5 v6.49

 Calculated polar for: NACA 1819

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.1357, 0.01783, 0.00930,-0.0333,0.8250,0.5229,-0.9272, 0.0000,-0.0121
 -1.000,-0.0043, 0.01698, 0.00856,-0.0356,0.7747,0.5834,-0.7548, 0.0000,-8.3154
  0.000, 0.1238, 0.01662, 0.00821,-0.0371,0.7159,0.6430,-0.7022, 0.0000, 0.5471
  1.000, 0.2377, 0.01676, 0.00830,-0.0359,0.6537,0.6992,-0.8283, 0.0000, 0.3943
  2.000, 0.3417, 0.01719, 0.00863,-0.0329,0.5929,0.7530,-0.9670, 0.0000, 0.3378
  3.000, 0.4386, 0.01778, 0.00909,-0.0288,0.5348,0.8063,-1.1232, 0.0000, 0.3060
  4.000, 0.5326, 0.01847, 0.00972,-0.0241,0.4788,0.8540,-1.3035, 0.0000, 0.2845
  5.000, 0.6275, 0.01927, 0.01046,-0.0201,0.4248,0.9027,-1.5139, 0.0000, 0.2703
  6.000, 0.7392, 0.02042, 0.01152,-0.0203,0.3696,0.9502,-1.7766, 0.0000, 0.2649
  7.000, 0.8708, 0.02202, 0.01300,-0.0260,0.3131,0.9917,-2.1051, 0.0000, 0.2664
  8.000, 0.9147, 0.02329, 0.01407,-0.0154,0.2740,1.0000,-2.3345, 0.0000, 0.2521
  9.000, 0.9638, 0.02524, 0.01595,-0.0061,0.2364,1.0000,-2.5910, 0.0000, 0.2401
 10.000, 1.0152, 0.02803, 0.01867, 0.0014,0.2038,1.0000,-2.8675, 0.0000, 0.2309
 11.000, 1.0624, 0.03162, 0.02235, 0.0080,0.1755,1.0000,-3.1501, 0.0000, 0.2232
 12.000, 1.0992, 0.03635, 0.02718, 0.0138,0.1530,1.0000,-3.4258, 0.0000, 0.2163
 13.000, 1.1268, 0.04251, 0.03350, 0.0181,0.1351,1.0000,-3.6815, 0.0000, 0.2109
 14.000, 1.1452, 0.05031, 0.04156, 0.0206,0.1206,1.0000,-3.9185, 0.0000, 0.2069
 15.000, 1.1532, 0.06010, 0.05166, 0.0211,0.1088,1.0000,-4.1214, 0.0000, 0.2044


