xflr5 v6.49

 Calculated polar for: NACA 5917

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1095, 0.02898, 0.02074,-0.1401,0.8890,0.3890,-0.9685, 0.0000, 1.5434
  0.000, 0.3995, 0.02675, 0.01898,-0.1519,0.8352,0.5255,-0.6902, 0.0000, 0.6273
  1.000, 0.5376, 0.02525, 0.01767,-0.1549,0.8013,0.5855,-0.8086, 0.0000, 0.5334
  2.000, 0.6678, 0.02430, 0.01678,-0.1566,0.7509,0.6398,-0.9402, 0.0000, 0.4782
  3.000, 0.8163, 0.02324, 0.01556,-0.1617,0.6924,0.6872,-1.1147, 0.0000, 0.4408
  5.000, 1.0012, 0.02462, 0.01664,-0.1507,0.5561,0.7553,-1.4873, 0.0000, 0.3907
  6.000, 1.0686, 0.02596, 0.01791,-0.1409,0.4910,0.7837,-1.7027, 0.0000, 0.3708
  7.000, 1.1345, 0.02768, 0.01955,-0.1319,0.4269,0.8117,-1.9507, 0.0000, 0.3539
  8.000, 1.1954, 0.02993, 0.02171,-0.1229,0.3646,0.8377,-2.2223, 0.0000, 0.3390
  9.000, 1.2482, 0.03286, 0.02458,-0.1136,0.3048,0.8611,-2.5092, 0.0000, 0.3256
 10.000, 1.2918, 0.03657, 0.02830,-0.1040,0.2499,0.8819,-2.8043, 0.0000, 0.3135
 11.000, 1.3254, 0.04111, 0.03297,-0.0944,0.2048,0.9010,-3.0884, 0.0000, 0.3025
 12.000, 1.3493, 0.04699, 0.03899,-0.0858,0.1680,0.9172,-3.3747, 0.0000, 0.2931
 13.000, 1.3647, 0.05435, 0.04657,-0.0788,0.1406,0.9305,-3.6393, 0.0000, 0.2854
 14.000, 1.3737, 0.06304, 0.05556,-0.0738,0.1200,0.9437,-3.8845, 0.0000, 0.2794
 15.000, 1.3791, 0.07344, 0.06634,-0.0715,0.1042,0.9520,-4.1299, 0.0000, 0.2754


