xflr5 v6.49

 Calculated polar for: Aerofoil1056

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -1.000, 0.4241, 0.01455, 0.00604,-0.1285,0.8033,0.0982,-1.1453, 0.0000, 0.5535
  0.000, 0.5621, 0.01359, 0.00513,-0.1338,0.7747,0.1807,-0.7110, 0.0000, 0.4872
  1.000, 0.6883, 0.01297, 0.00493,-0.1369,0.7422,0.3923,-0.7943, 0.0000, 0.4469
  3.000, 0.9246, 0.01296, 0.00542,-0.1391,0.6709,1.0000,-1.1004, 0.0000, 0.3963
  4.000, 1.0179, 0.01359, 0.00577,-0.1348,0.6189,1.0000,-1.2760, 0.0000, 0.3771
  5.000, 1.0985, 0.01438, 0.00656,-0.1282,0.5725,1.0000,-1.4620, 0.0000, 0.3603
  6.000, 1.1671, 0.01528, 0.00751,-0.1193,0.5182,1.0000,-1.7002, 0.0000, 0.3446
  7.000, 1.2225, 0.01653, 0.00874,-0.1081,0.4452,1.0000,-2.3076, 0.0000, 0.3296
  8.000, 1.2450, 0.01898, 0.01070,-0.0920,0.3236,1.0000,-2.8277, 0.0000, 0.3137
  9.000, 1.2558, 0.02285, 0.01401,-0.0766,0.2091,1.0000,-3.3066, 0.0000, 0.2994
 10.000, 1.2764, 0.02718, 0.01807,-0.0648,0.1289,1.0000,-3.7951, 0.0000, 0.2878
 11.000, 1.2661, 0.03481, 0.02498,-0.0525,0.0226,1.0000,-4.1003, 0.0000, 0.2769
 12.000, 1.2828, 0.04157, 0.03225,-0.0450,0.0179,1.0000,-4.5670, 0.0000, 0.2689
 13.000, 1.2834, 0.05076, 0.04206,-0.0395,0.0163,1.0000,-4.9573, 0.0000, 0.2627
 14.000, 1.2710, 0.06286, 0.05474,-0.0369,0.0154,1.0000,-5.2541, 0.0000, 0.2591
 15.000, 1.2607, 0.07653, 0.06899,-0.0374,0.0144,1.0000,-5.5453, 0.0000, 0.2578


