xflr5 v6.49

 Calculated polar for: NACA 6017

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3239, 0.01309, 0.00558,-0.0348,0.6181,0.7695,-0.8486, 0.0000, 0.3623
 -1.000, 0.4328, 0.01354, 0.00605,-0.0328,0.5615,0.8589,-0.9982, 0.0000, 0.3264
  0.000, 0.5556, 0.01431, 0.00666,-0.0343,0.5015,0.9286,-1.1943, 0.0000, 0.3094
  1.000, 0.6947, 0.01528, 0.00744,-0.0405,0.4365,0.9752,-1.4576, 0.0000, 0.3033
  2.000, 0.8245, 0.01638, 0.00827,-0.0461,0.3700,1.0001,-1.7630, 0.0000, 0.2985
  3.000, 0.8843, 0.01751, 0.00920,-0.0376,0.3167,1.0001,-2.0192, 0.0000, 0.2829
  4.000, 0.9427, 0.01897, 0.01043,-0.0291,0.2657,1.0001,-2.2997, 0.0000, 0.2691
  5.000, 0.9990, 0.02081, 0.01215,-0.0209,0.2192,1.0001,-2.6033, 0.0000, 0.2569
  6.000, 1.0497, 0.02317, 0.01442,-0.0130,0.1795,1.0001,-2.9164, 0.0000, 0.2460
  7.000, 1.0973, 0.02638, 0.01758,-0.0065,0.1469,1.0001,-3.2572, 0.0000, 0.2371
  8.000, 1.1402, 0.03048, 0.02182,-0.0013,0.1225,1.0001,-3.5912, 0.0000, 0.2298
  9.000, 1.1728, 0.03596, 0.02742, 0.0027,0.1032,1.0001,-3.9013, 0.0000, 0.2238
 10.000, 1.1971, 0.04292, 0.03466, 0.0052,0.0899,1.0001,-4.2107, 0.0000, 0.2190
 11.000, 1.2085, 0.05187, 0.04384, 0.0062,0.0801,1.0001,-4.4901, 0.0000, 0.2155
 12.000, 1.2124, 0.06282, 0.05510, 0.0048,0.0712,1.0001,-4.7353, 0.0000, 0.2138
 13.000, 1.2090, 0.07555, 0.06821, 0.0021,0.0647,1.0001,-4.9338, 0.0000, 0.2132
 14.000, 1.1966, 0.09058, 0.08369,-0.0028,0.0594,1.0001,-5.0751, 0.0000, 0.2145
 15.000, 1.1798, 0.10661, 0.09999,-0.0086,0.0551,1.0001,-5.1724, 0.0000, 0.2168


