xflr5 v6.49

 Calculated polar for: NACA 5814

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2563, 0.02773, 0.02002,-0.1641,0.9344,0.3620,-0.8144, 0.0000, 0.8962
 -1.000, 0.3866, 0.02720, 0.01978,-0.1681,0.9152,0.4465,-0.5712, 0.0000, 0.6861
  0.000, 0.5151, 0.02634, 0.01919,-0.1711,0.8930,0.5281,-0.6621, 0.0000, 0.5810
  2.000, 0.7115, 0.02430, 0.01779,-0.1635,0.7919,0.6572,-0.8612, 0.0000, 0.4753
  3.000, 0.8728, 0.02092, 0.01445,-0.1695,0.7420,0.7091,-1.0674, 0.0000, 0.4386
  4.000, 1.0479, 0.01899, 0.01207,-0.1796,0.6377,0.7516,-1.3971, 0.0000, 0.4148
  5.000, 1.1416, 0.02043, 0.01302,-0.1752,0.5255,0.7834,-1.7126, 0.0000, 0.3956
  6.000, 1.2129, 0.02249, 0.01473,-0.1672,0.4190,0.8114,-2.0476, 0.0000, 0.3787
  8.000, 1.3360, 0.02797, 0.01949,-0.1498,0.2192,0.8601,-2.8225, 0.0000, 0.3501
  9.000, 1.3903, 0.03148, 0.02274,-0.1409,0.1465,0.8825,-3.2445, 0.0000, 0.3379
 10.000, 1.4365, 0.03551, 0.02677,-0.1315,0.1031,0.9052,-3.6845, 0.0000, 0.3265
 11.000, 1.4735, 0.04000, 0.03154,-0.1213,0.0800,0.9374,-4.1220, 0.0000, 0.3157
 12.000, 1.5015, 0.04612, 0.03792,-0.1120,0.0648,1.0000,-4.5391, 0.0000, 0.3063
 13.000, 1.5255, 0.05378, 0.04596,-0.1046,0.0551,1.0000,-4.9651, 0.0000, 0.2983
 14.000, 1.5389, 0.06328, 0.05592,-0.0986,0.0479,1.0000,-5.3698, 0.0000, 0.2919
 15.000, 1.5408, 0.07499, 0.06803,-0.0951,0.0431,1.0000,-5.7237, 0.0000, 0.2874


