xflr5 v6.49

 Calculated polar for: NACA 4922

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1252, 0.01939, 0.01154,-0.1234,0.7885,0.3978,-0.9899, 0.0000, 1.2506
 -1.000, 0.2935, 0.01833, 0.01042,-0.1344,0.7468,0.4462,-0.8050, 0.0000, 0.7081
  0.000, 0.4509, 0.01791, 0.00984,-0.1434,0.6964,0.4937,-0.9343, 0.0000, 0.5637
  1.000, 0.5771, 0.01821, 0.01009,-0.1461,0.6445,0.5383,-1.0581, 0.0000, 0.4965
  2.000, 0.6884, 0.01882, 0.01068,-0.1457,0.5940,0.5814,-1.1863, 0.0000, 0.4531
  3.000, 0.7883, 0.01966, 0.01152,-0.1429,0.5464,0.6231,-1.3216, 0.0000, 0.4210
  4.000, 0.8762, 0.02072, 0.01259,-0.1376,0.5019,0.6625,-1.4640, 0.0000, 0.3953
  5.000, 0.9543, 0.02199, 0.01385,-0.1305,0.4603,0.6969,-1.6151, 0.0000, 0.3735
  6.000, 1.0318, 0.02351, 0.01535,-0.1240,0.4205,0.7296,-1.7855, 0.0000, 0.3554
  7.000, 1.0956, 0.02528, 0.01716,-0.1148,0.3838,0.7600,-1.9608, 0.0000, 0.3385
  8.000, 1.1456, 0.02732, 0.01923,-0.1035,0.3499,0.7835,-2.1374, 0.0000, 0.3224
  9.000, 1.2103, 0.02995, 0.02189,-0.0969,0.3158,0.8089,-2.3483, 0.0000, 0.3105
 10.000, 1.2400, 0.03292, 0.02493,-0.0839,0.2866,0.8299,-2.5304, 0.0000, 0.2964
 11.000, 1.2784, 0.03699, 0.02906,-0.0753,0.2574,0.8497,-2.7346, 0.0000, 0.2857
 12.000, 1.3122, 0.04210, 0.03427,-0.0681,0.2302,0.8683,-2.9379, 0.0000, 0.2768
 13.000, 1.3356, 0.04793, 0.04035,-0.0609,0.2072,0.8853,-3.1389, 0.0000, 0.2685
 14.000, 1.3593, 0.05543, 0.04808,-0.0569,0.1862,0.8988,-3.3366, 0.0000, 0.2626
 15.000, 1.3675, 0.06444, 0.05728,-0.0534,0.1678,0.9118,-3.5147, 0.0000, 0.2576


