xflr5 v6.49

 Calculated polar for: Aerofoil1789

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -1.000, 0.5269, 0.02297, 0.01429,-0.1427,0.7391,0.0361,-1.2365, 0.0000, 0.5210
  0.000, 0.6425, 0.01994, 0.01026,-0.1422,0.7157,0.0398,-0.9942, 0.0000, 0.4704
  1.000, 0.7499, 0.01819, 0.00830,-0.1406,0.6906,0.0492,-0.8851, 0.0000, 0.4355
  2.000, 0.8500, 0.01729, 0.00792,-0.1385,0.6667,0.3178,-0.9735, 0.0000, 0.4098
  4.000, 1.0567, 0.01776, 0.00891,-0.1344,0.6188,1.0000,-1.3314, 0.0000, 0.3717
  5.000, 1.1503, 0.01834, 0.00937,-0.1302,0.5792,1.0000,-1.5488, 0.0000, 0.3564
  6.000, 1.2343, 0.01918, 0.01035,-0.1247,0.5392,1.0000,-1.7808, 0.0000, 0.3429
  7.000, 1.3063, 0.02019, 0.01163,-0.1172,0.4888,1.0000,-2.0196, 0.0000, 0.3302
  8.000, 1.3600, 0.02150, 0.01302,-0.1065,0.4162,1.0000,-2.3771, 0.0000, 0.3173
  9.000, 1.3774, 0.02431, 0.01547,-0.0911,0.3163,1.0000,-2.7722, 0.0000, 0.3037
 10.000, 1.3821, 0.02916, 0.02004,-0.0774,0.2402,1.0000,-3.1302, 0.0000, 0.2919
 11.000, 1.3972, 0.03488, 0.02586,-0.0680,0.1951,1.0000,-3.5340, 0.0000, 0.2830
 12.000, 1.4211, 0.04113, 0.03237,-0.0615,0.1648,1.0000,-3.9988, 0.0000, 0.2758
 13.000, 1.4357, 0.04882, 0.04030,-0.0567,0.1355,1.0000,-4.4367, 0.0000, 0.2701
 14.000, 1.4396, 0.05856, 0.05037,-0.0541,0.1075,1.0000,-4.8280, 0.0000, 0.2662
 15.000, 1.4422, 0.07000, 0.06237,-0.0538,0.0833,1.0000,-5.1892, 0.0000, 0.2638


