xflr5 v6.49

 Calculated polar for: Aerofoil1459

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3377, 0.01921, 0.01085,-0.1341,0.8010,0.0522,-1.9858, 0.0000, 0.6506
 -1.000, 0.4819, 0.01700, 0.00845,-0.1397,0.7912,0.0870,-1.2539, 0.0000, 0.5408
  0.000, 0.5615, 0.01671, 0.00825,-0.1333,0.7668,0.1395,-0.7885, 0.0000, 0.4867
  1.000, 0.6858, 0.01576, 0.00759,-0.1354,0.7497,0.2744,-0.8320, 0.0000, 0.4454
  3.000, 0.9046, 0.01504, 0.00789,-0.1341,0.7037,1.0000,-1.0451, 0.0000, 0.3937
  4.000, 1.0174, 0.01532, 0.00804,-0.1341,0.6781,1.0000,-1.2521, 0.0000, 0.3759
  5.000, 1.1076, 0.01541, 0.00788,-0.1289,0.6223,1.0000,-1.4721, 0.0000, 0.3592
  6.000, 1.1831, 0.01626, 0.00868,-0.1218,0.5749,1.0000,-1.7026, 0.0000, 0.3444
  7.000, 1.2397, 0.01754, 0.00990,-0.1117,0.5114,1.0000,-1.9306, 0.0000, 0.3301
  8.000, 1.2751, 0.01973, 0.01182,-0.0988,0.4115,1.0000,-2.1387, 0.0000, 0.3160
  9.000, 1.2771, 0.02410, 0.01550,-0.0831,0.2833,1.0000,-2.3571, 0.0000, 0.3020
 11.000, 1.3205, 0.03419, 0.02532,-0.0637,0.1637,1.0000,-3.1140, 0.0000, 0.2818
 12.000, 1.3525, 0.03963, 0.03093,-0.0572,0.1373,1.0000,-3.5610, 0.0000, 0.2741
 13.000, 1.3846, 0.04566, 0.03722,-0.0520,0.1160,1.0000,-4.0231, 0.0000, 0.2675
 14.000, 1.4080, 0.05297, 0.04474,-0.0480,0.0938,1.0000,-4.4870, 0.0000, 0.2620
 15.000, 1.4293, 0.06128, 0.05340,-0.0454,0.0770,1.0000,-4.9581, 0.0000, 0.2575


