xflr5 v6.49

 Calculated polar for: NACA 5924

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1396, 0.02178, 0.01377,-0.1366,0.7620,0.3660,-1.0989, 0.0000, 1.2429
 -1.000, 0.3033, 0.02085, 0.01280,-0.1472,0.7263,0.4072,-0.8891, 0.0000, 0.7347
  0.000, 0.4540, 0.02053, 0.01239,-0.1552,0.6841,0.4481,-0.9907, 0.0000, 0.5864
  1.000, 0.5853, 0.02076, 0.01256,-0.1593,0.6394,0.4890,-1.1122, 0.0000, 0.5139
  2.000, 0.7005, 0.02134, 0.01315,-0.1600,0.5963,0.5297,-1.2346, 0.0000, 0.4681
  3.000, 0.8036, 0.02219, 0.01402,-0.1582,0.5564,0.5684,-1.3602, 0.0000, 0.4348
  4.000, 0.8975, 0.02329, 0.01509,-0.1548,0.5185,0.6040,-1.4911, 0.0000, 0.4086
  5.000, 0.9870, 0.02471, 0.01645,-0.1508,0.4812,0.6398,-1.6319, 0.0000, 0.3874
  6.000, 1.0542, 0.02637, 0.01815,-0.1424,0.4461,0.6736,-1.7676, 0.0000, 0.3679
  7.000, 1.1094, 0.02823, 0.02017,-0.1320,0.4155,0.6992,-1.9041, 0.0000, 0.3502
  8.000, 1.1856, 0.03074, 0.02273,-0.1274,0.3842,0.7299,-2.0754, 0.0000, 0.3369
  9.000, 1.2097, 0.03335, 0.02545,-0.1121,0.3576,0.7488,-2.2042, 0.0000, 0.3203
 10.000, 1.2729, 0.03717, 0.02922,-0.1076,0.3274,0.7741,-2.3897, 0.0000, 0.3103
 11.000, 1.2840, 0.04109, 0.03341,-0.0932,0.3035,0.7902,-2.5223, 0.0000, 0.2963
 12.000, 1.3288, 0.04650, 0.03898,-0.0884,0.2784,0.8100,-2.7036, 0.0000, 0.2883
 13.000, 1.3408, 0.05230, 0.04489,-0.0789,0.2561,0.8254,-2.8487, 0.0000, 0.2784
 14.000, 1.3614, 0.06013, 0.05287,-0.0747,0.2333,0.8404,-3.0093, 0.0000, 0.2722
 15.000, 1.3697, 0.06859, 0.06165,-0.0700,0.2142,0.8538,-3.1511, 0.0000, 0.2662


