xflr5 v6.49

 Calculated polar for: Aerofoil1131

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3769, 0.01902, 0.00929,-0.1276,0.6919,0.0760,-1.6007, 0.0000, 0.5909
 -1.000, 0.4817, 0.01791, 0.00800,-0.1262,0.6731,0.1193,-1.0512, 0.0000, 0.5126
  0.000, 0.5888, 0.01737, 0.00739,-0.1249,0.6544,0.2078,-0.8390, 0.0000, 0.4613
  1.000, 0.6962, 0.01600, 0.00777,-0.1243,0.6376,1.0000,-0.9121, 0.0000, 0.4265
  2.000, 0.8017, 0.01681, 0.00799,-0.1227,0.6205,1.0000,-0.9929, 0.0000, 0.3998
  3.000, 0.8994, 0.01809, 0.00917,-0.1204,0.6040,1.0000,-1.0914, 0.0000, 0.3796
  4.000, 1.0008, 0.01906, 0.01009,-0.1184,0.5862,1.0000,-1.2621, 0.0000, 0.3628
  5.000, 1.0933, 0.02039, 0.01162,-0.1152,0.5651,1.0000,-1.4541, 0.0000, 0.3487
  6.000, 1.1896, 0.02070, 0.01205,-0.1116,0.5334,1.0000,-1.6839, 0.0000, 0.3359
  7.000, 1.2792, 0.02128, 0.01293,-0.1073,0.4994,1.0000,-1.9700, 0.0000, 0.3245
  8.000, 1.3521, 0.02225, 0.01436,-0.1004,0.4537,1.0000,-2.5724, 0.0000, 0.3134
  9.000, 1.4025, 0.02363, 0.01597,-0.0900,0.3852,1.0000,-3.1382, 0.0000, 0.3018
 10.000, 1.4003, 0.02726, 0.01932,-0.0737,0.2972,1.0000,-3.5256, 0.0000, 0.2887
 11.000, 1.3801, 0.03447, 0.02633,-0.0617,0.2245,1.0000,-3.8419, 0.0000, 0.2791
 12.000, 1.3696, 0.04348, 0.03528,-0.0552,0.1705,1.0000,-4.1951, 0.0000, 0.2729
 13.000, 1.3661, 0.05354, 0.04544,-0.0519,0.1280,1.0000,-4.5675, 0.0000, 0.2687
 14.000, 1.3627, 0.06533, 0.05744,-0.0512,0.0817,1.0000,-4.9062, 0.0000, 0.2663
 15.000, 1.3406, 0.08165, 0.07372,-0.0535,0.0388,1.0000,-5.0894, 0.0000, 0.2666


