xflr5 v6.49

 Calculated polar for: NACA 3524

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.1069, 0.01757, 0.00857,-0.0786,0.6762,0.3817,-1.0225, 0.0000, 1.0116
 -1.000, 0.2066, 0.01735, 0.00833,-0.0760,0.6463,0.4248,-0.9322, 0.0000, 0.6227
  0.000, 0.3041, 0.01725, 0.00829,-0.0731,0.6163,0.4725,-1.0240, 0.0000, 0.4871
  1.000, 0.3996, 0.01729, 0.00842,-0.0698,0.5863,0.5249,-1.1214, 0.0000, 0.4171
  2.000, 0.4922, 0.01747, 0.00872,-0.0660,0.5568,0.5844,-1.2245, 0.0000, 0.3736
  3.000, 0.5807, 0.01779, 0.00920,-0.0615,0.5280,0.6541,-1.3337, 0.0000, 0.3432
  4.000, 0.6606, 0.01824, 0.00990,-0.0552,0.5001,0.7393,-1.4466, 0.0000, 0.3189
  5.000, 0.7407, 0.01908, 0.01100,-0.0489,0.4726,0.8492,-1.5693, 0.0000, 0.2996
  6.000, 0.8497, 0.02048, 0.01244,-0.0492,0.4437,0.9608,-1.7270, 0.0000, 0.2901
  7.000, 0.9391, 0.02195, 0.01378,-0.0477,0.4158,1.0000,-1.8818, 0.0000, 0.2815
  8.000, 0.9886, 0.02364, 0.01530,-0.0390,0.3903,1.0000,-2.0130, 0.0000, 0.2682
  9.000, 1.0433, 0.02592, 0.01749,-0.0322,0.3648,1.0000,-2.1604, 0.0000, 0.2578
 10.000, 1.0951, 0.02882, 0.02031,-0.0261,0.3400,1.0000,-2.3160, 0.0000, 0.2489
 11.000, 1.1409, 0.03244, 0.02391,-0.0205,0.3157,1.0000,-2.4754, 0.0000, 0.2410
 12.000, 1.1789, 0.03708, 0.02865,-0.0154,0.2921,1.0000,-2.6382, 0.0000, 0.2340
 13.000, 1.2095, 0.04284, 0.03449,-0.0110,0.2692,1.0000,-2.7942, 0.0000, 0.2278
 14.000, 1.2335, 0.04986, 0.04165,-0.0077,0.2478,1.0000,-2.9520, 0.0000, 0.2227
 15.000, 1.2492, 0.05822, 0.05019,-0.0054,0.2273,1.0000,-3.0920, 0.0000, 0.2183


