xflr5 v6.49

 Calculated polar for: Aerofoil1776

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.4416, 0.01273, 0.00453,-0.1426,0.7135,0.0723,-1.7235, 0.0000, 0.5748
 -1.000, 0.5487, 0.01235, 0.00394,-0.1414,0.6876,0.1273,-0.9767, 0.0000, 0.5080
  0.000, 0.6520, 0.01210, 0.00378,-0.1396,0.6625,0.2070,-0.8240, 0.0000, 0.4630
  1.000, 0.7552, 0.01191, 0.00396,-0.1379,0.6415,0.3807,-0.8955, 0.0000, 0.4305
  2.000, 0.8698, 0.01127, 0.00418,-0.1383,0.6185,1.0000,-0.9953, 0.0000, 0.4056
  3.000, 0.9692, 0.01183, 0.00467,-0.1357,0.5964,1.0000,-1.1593, 0.0000, 0.3855
  4.000, 1.0635, 0.01239, 0.00510,-0.1320,0.5595,1.0000,-1.3519, 0.0000, 0.3684
  5.000, 1.1556, 0.01306, 0.00577,-0.1280,0.5245,1.0000,-1.5712, 0.0000, 0.3538
  6.000, 1.2410, 0.01385, 0.00661,-0.1229,0.4812,1.0000,-1.8114, 0.0000, 0.3407
  7.000, 1.3108, 0.01496, 0.00770,-0.1149,0.4129,1.0000,-2.0533, 0.0000, 0.3280
  8.000, 1.3354, 0.01720, 0.00950,-0.0991,0.3049,1.0000,-2.4643, 0.0000, 0.3132
  9.000, 1.3545, 0.02045, 0.01250,-0.0847,0.2241,1.0000,-2.9216, 0.0000, 0.3000
 10.000, 1.3747, 0.02442, 0.01646,-0.0728,0.1736,1.0000,-3.3986, 0.0000, 0.2889
 11.000, 1.3925, 0.02945, 0.02152,-0.0633,0.1330,1.0000,-3.8908, 0.0000, 0.2797
 12.000, 1.4147, 0.03518, 0.02747,-0.0565,0.1027,1.0000,-4.4375, 0.0000, 0.2723
 13.000, 1.4287, 0.04256, 0.03498,-0.0512,0.0682,1.0000,-4.9440, 0.0000, 0.2664
 14.000, 1.4217, 0.05331, 0.04566,-0.0476,0.0279,1.0000,-5.3137, 0.0000, 0.2620
 15.000, 1.4140, 0.06586, 0.05859,-0.0467,0.0200,1.0000,-5.6544, 0.0000, 0.2595


