xflr5 v6.49

 Calculated polar for: Aerofoil1072

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3706, 0.01317, 0.00468,-0.1294,0.6776,0.0653,-1.5156, 0.0000, 0.6010
 -1.000, 0.4787, 0.01256, 0.00387,-0.1287,0.6565,0.1083,-0.9192, 0.0000, 0.5190
  0.000, 0.5862, 0.01223, 0.00364,-0.1281,0.6360,0.1843,-0.8248, 0.0000, 0.4674
  1.000, 0.6930, 0.01202, 0.00371,-0.1274,0.6178,0.3560,-0.8989, 0.0000, 0.4317
  3.000, 0.9089, 0.01176, 0.00439,-0.1260,0.5807,1.0000,-1.0885, 0.0000, 0.3845
  4.000, 1.0120, 0.01232, 0.00517,-0.1245,0.5615,1.0000,-1.2434, 0.0000, 0.3679
  5.000, 1.0903, 0.01303, 0.00518,-0.1177,0.4175,1.0000,-1.6439, 0.0000, 0.3515
  6.000, 1.0731, 0.01958, 0.00931,-0.0972,0.0141,1.0000,-1.8839, 0.0000, 0.3331
  7.000, 1.1189, 0.02209, 0.01220,-0.0869,0.0112,1.0000,-2.3652, 0.0000, 0.3189
  8.000, 1.1530, 0.02575, 0.01631,-0.0770,0.0102,1.0000,-2.8944, 0.0000, 0.3067
  9.000, 1.1682, 0.03161, 0.02260,-0.0679,0.0091,1.0000,-3.3805, 0.0000, 0.2967
 10.000, 1.1702, 0.03997, 0.03128,-0.0611,0.0089,1.0000,-3.7608, 0.0000, 0.2893
 11.000, 1.1923, 0.04806, 0.03953,-0.0566,0.0089,1.0000,-4.2111, 0.0000, 0.2829
 12.000, 1.2565, 0.05383, 0.04545,-0.0532,0.0090,1.0000,-4.8322, 0.0000, 0.2762
 13.000, 1.3227, 0.06086, 0.05309,-0.0505,0.0096,1.0000,-5.3601, 0.0000, 0.2703
 14.000, 1.3589, 0.07165, 0.06472,-0.0487,0.0097,1.0000,-5.8150, 0.0000, 0.2662
 15.000, 1.3521, 0.08737, 0.08141,-0.0492,0.0108,1.0000,-5.9568, 0.0000, 0.2649


