xflr5 v6.49

 Calculated polar for: Aerofoil1206

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
  0.000, 0.6797, 0.01358, 0.00510,-0.1387,0.6635,0.0121,-0.8386, 0.0000, 0.4531
  1.000, 0.7871, 0.01273, 0.00390,-0.1379,0.6424,0.0124,-0.9065, 0.0000, 0.4232
  3.000, 0.9884, 0.01172, 0.00434,-0.1344,0.5976,1.0000,-1.1542, 0.0000, 0.3817
  4.000, 1.0862, 0.01231, 0.00490,-0.1323,0.5626,1.0000,-1.3503, 0.0000, 0.3662
  5.000, 1.1806, 0.01301, 0.00578,-0.1296,0.5259,1.0000,-1.5748, 0.0000, 0.3528
  6.000, 1.2686, 0.01387, 0.00696,-0.1255,0.4796,1.0000,-3.2270, 0.0000, 0.3406
  8.000, 1.2078, 0.02552, 0.01574,-0.0809,0.0022,1.0000,-4.3701, 0.0000, 0.3059
  9.000, 1.2284, 0.03114, 0.02212,-0.0711,0.0015,1.0000,-5.2783, 0.0000, 0.2952
 10.000, 1.2288, 0.03964, 0.03135,-0.0629,0.0014,1.0000,-5.9366, 0.0000, 0.2868
 11.000, 1.2233, 0.05065, 0.04287,-0.0576,0.0013,1.0000,-6.4805, 0.0000, 0.2809
 12.000, 1.2504, 0.06116, 0.05394,-0.0543,0.0010,1.0000,-7.3809, 0.0000, 0.2754
 13.000, 1.2711, 0.07525, 0.06911,-0.0526,0.0011,1.0000,-7.6350, 0.0000, 0.2714
 14.000, 1.2402, 0.09539, 0.09031,-0.0562,0.0013,1.0000,-7.5379, 0.0000, 0.2735
 15.000, 1.1933, 0.11999, 0.11576,-0.0667,0.0014,1.0000,-7.3366, 0.0000, 0.2823


