xflr5 v6.49

 Calculated polar for: NACA 1720

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0936, 0.01492, 0.00690,-0.0376,0.7742,0.4812,-0.9276, 0.0000,-0.1772
 -1.000, 0.0212, 0.01441, 0.00638,-0.0371,0.7172,0.5340,-0.7726, 0.0000, 2.0448
  0.000, 0.1303, 0.01430, 0.00618,-0.0356,0.6576,0.5875,-0.7482, 0.0000, 0.5204
  1.000, 0.2341, 0.01448, 0.00628,-0.0331,0.6007,0.6416,-0.8652, 0.0000, 0.3843
  2.000, 0.3348, 0.01481, 0.00661,-0.0301,0.5473,0.6952,-0.9978, 0.0000, 0.3307
  3.000, 0.4328, 0.01529, 0.00706,-0.0267,0.4965,0.7467,-1.1479, 0.0000, 0.3009
  4.000, 0.5268, 0.01591, 0.00762,-0.0226,0.4472,0.7998,-1.3175, 0.0000, 0.2810
  5.000, 0.6193, 0.01667, 0.00846,-0.0182,0.4002,0.8556,-1.5112, 0.0000, 0.2664
  6.000, 0.7165, 0.01775, 0.00952,-0.0151,0.3544,0.9157,-1.7374, 0.0000, 0.2572
  7.000, 0.8341, 0.01928, 0.01093,-0.0174,0.3075,0.9707,-2.0219, 0.0000, 0.2561
  8.000, 0.9237, 0.02081, 0.01232,-0.0155,0.2662,1.0000,-2.2983, 0.0000, 0.2509
  9.000, 0.9622, 0.02242, 0.01381,-0.0040,0.2352,1.0000,-2.5212, 0.0000, 0.2366
 10.000, 1.0146, 0.02480, 0.01616, 0.0037,0.2047,1.0000,-2.7823, 0.0000, 0.2273
 11.000, 1.0609, 0.02811, 0.01942, 0.0105,0.1788,1.0000,-3.0462, 0.0000, 0.2194
 12.000, 1.1038, 0.03227, 0.02366, 0.0160,0.1570,1.0000,-3.3156, 0.0000, 0.2130
 13.000, 1.1380, 0.03766, 0.02919, 0.0204,0.1388,1.0000,-3.5781, 0.0000, 0.2076
 14.000, 1.1619, 0.04463, 0.03633, 0.0233,0.1240,1.0000,-3.8181, 0.0000, 0.2034
 15.000, 1.1763, 0.05342, 0.04533, 0.0244,0.1119,1.0000,-4.0364, 0.0000, 0.2004


