xflr5 v6.49

 Calculated polar for: Aerofoil1778

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.2743, 0.01527, 0.00604,-0.0966,0.7383,0.0956,-1.2118, 0.0000, 0.6052
 -1.000, 0.3794, 0.01612, 0.00664,-0.0955,0.7118,0.1328,-0.6897, 0.0000, 0.5021
  0.000, 0.4861, 0.01560, 0.00584,-0.0947,0.6882,0.1455,-0.7557, 0.0000, 0.4437
  1.000, 0.5762, 0.01531, 0.00565,-0.0906,0.6634,0.1615,-0.8171, 0.0000, 0.4050
  2.000, 0.6704, 0.01529, 0.00571,-0.0874,0.6425,0.1831,-0.8893, 0.0000, 0.3771
  3.000, 0.7665, 0.01541, 0.00596,-0.0847,0.6204,0.2210,-1.0205, 0.0000, 0.3561
  4.000, 0.9641, 0.01461, 0.00711,-0.1040,0.5910,1.0000,-1.2953, 0.0000, 0.3523
  5.000, 1.0344, 0.01512, 0.00763,-0.0957,0.5517,1.0000,-1.4839, 0.0000, 0.3357
  6.000, 1.1014, 0.01584, 0.00852,-0.0869,0.5138,1.0000,-1.8664, 0.0000, 0.3208
  7.000, 1.1541, 0.01672, 0.00962,-0.0754,0.4650,1.0000,-2.9198, 0.0000, 0.3059
  8.000, 1.1752, 0.01803, 0.01100,-0.0583,0.3885,1.0000,-3.8882, 0.0000, 0.2887
  9.000, 1.1729, 0.02102, 0.01369,-0.0396,0.2846,1.0000,-4.7799, 0.0000, 0.2714
 10.000, 1.1567, 0.02633, 0.01860,-0.0236,0.1860,1.0000,-5.5511, 0.0000, 0.2564
 11.000, 1.1399, 0.03382, 0.02555,-0.0124,0.0812,1.0000,-6.1866, 0.0000, 0.2452
 12.000, 1.1010, 0.04518, 0.03646,-0.0034,0.0095,1.0000,-6.4056, 0.0000, 0.2355
 13.000, 1.0910, 0.05563, 0.04751, 0.0008,0.0058,1.0000,-6.8984, 0.0000, 0.2297
 14.000, 1.0725, 0.06841, 0.06091, 0.0024,0.0048,1.0000,-7.2796, 0.0000, 0.2263
 15.000, 1.0459, 0.08350, 0.07648, 0.0014,0.0042,1.0000,-7.6003, 0.0000, 0.2253


