xflr5 v6.49

 Calculated polar for: NACA 2219

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.103 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0331, 0.01665, 0.00844,-0.0309,0.7125,0.6052,-0.9487, 0.0000,-0.7408
 -1.000, 0.0680, 0.01653, 0.00827,-0.0268,0.6496,0.6918,-0.8173, 0.0000, 0.6536
  0.000, 0.1740, 0.01672, 0.00828,-0.0240,0.5913,0.7601,-0.9319, 0.0000, 0.3841
  1.000, 0.2815, 0.01720, 0.00848,-0.0218,0.5325,0.8204,-1.0580, 0.0000, 0.3204
  2.000, 0.3922, 0.01800, 0.00895,-0.0206,0.4731,0.8770,-1.1881, 0.0000, 0.2937
  3.000, 0.5156, 0.01913, 0.00968,-0.0225,0.4219,0.9241,-1.3401, 0.0000, 0.2838
  4.000, 0.6589, 0.02039, 0.01066,-0.0295,0.3769,0.9592,-1.5141, 0.0000, 0.2841
  5.000, 0.8069, 0.02174, 0.01175,-0.0383,0.3459,0.9891,-1.7074, 0.0000, 0.2859
  6.000, 0.9033, 0.02298, 0.01288,-0.0375,0.3236,1.0000,-1.8716, 0.0000, 0.2787
  7.000, 0.9629, 0.02442, 0.01427,-0.0291,0.3089,1.0000,-2.0121, 0.0000, 0.2661
  8.000, 1.0225, 0.02600, 0.01579,-0.0209,0.2938,1.0000,-2.1679, 0.0000, 0.2548
  9.000, 1.0826, 0.02805, 0.01804,-0.0132,0.2808,1.0000,-2.3400, 0.0000, 0.2451
 10.000, 1.1481, 0.03021, 0.02018,-0.0069,0.2677,1.0000,-2.5465, 0.0000, 0.2374
 11.000, 1.1858, 0.03316, 0.02356, 0.0026,0.2546,1.0000,-2.7352, 0.0000, 0.2276
 12.000, 1.2452, 0.03609, 0.02650, 0.0077,0.2417,1.0000,-2.9899, 0.0000, 0.2218
 13.000, 1.2488, 0.04164, 0.03267, 0.0163,0.2284,1.0000,-3.1514, 0.0000, 0.2129
 14.000, 1.2643, 0.04788, 0.03925, 0.0209,0.2155,1.0000,-3.3522, 0.0000, 0.2072
 15.000, 1.2339, 0.05918, 0.05107, 0.0231,0.2011,1.0000,-3.4341, 0.0000, 0.2023


