xflr5 v6.49

 Calculated polar for: NACA 2219

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.147 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000,-0.0253, 0.01401, 0.00613,-0.0320,0.6658,0.5532,-0.9441, 0.0000,-1.0840
 -1.000, 0.0756, 0.01389, 0.00598,-0.0287,0.6092,0.6354,-0.8260, 0.0000, 0.6368
  0.000, 0.1759, 0.01402, 0.00608,-0.0252,0.5528,0.7193,-0.9374, 0.0000, 0.3892
  1.000, 0.2780, 0.01441, 0.00629,-0.0223,0.4930,0.7816,-1.0607, 0.0000, 0.3229
  2.000, 0.3820, 0.01509, 0.00677,-0.0199,0.4399,0.8429,-1.1871, 0.0000, 0.2931
  3.000, 0.4903, 0.01607, 0.00748,-0.0187,0.3925,0.8977,-1.3277, 0.0000, 0.2779
  4.000, 0.6131, 0.01724, 0.00841,-0.0211,0.3522,0.9399,-1.4842, 0.0000, 0.2732
  5.000, 0.7510, 0.01856, 0.00953,-0.0273,0.3238,0.9701,-1.6701, 0.0000, 0.2743
  6.000, 0.8936, 0.01993, 0.01077,-0.0351,0.3021,0.9944,-1.8755, 0.0000, 0.2763
  7.000, 0.9730, 0.02117, 0.01190,-0.0307,0.2873,1.0000,-2.0377, 0.0000, 0.2673
  8.000, 1.0280, 0.02235, 0.01315,-0.0212,0.2751,1.0000,-2.1892, 0.0000, 0.2549
  9.000, 1.0865, 0.02393, 0.01470,-0.0127,0.2631,1.0000,-2.3638, 0.0000, 0.2446
 10.000, 1.1405, 0.02564, 0.01662,-0.0042,0.2515,1.0000,-2.5550, 0.0000, 0.2349
 11.000, 1.2032, 0.02793, 0.01899, 0.0017,0.2398,1.0000,-2.7871, 0.0000, 0.2282
 12.000, 1.2508, 0.03075, 0.02214, 0.0083,0.2272,1.0000,-3.0240, 0.0000, 0.2212
 13.000, 1.2952, 0.03438, 0.02597, 0.0136,0.2148,1.0000,-3.2790, 0.0000, 0.2154
 14.000, 1.3223, 0.03934, 0.03129, 0.0184,0.2011,1.0000,-3.5144, 0.0000, 0.2098
 15.000, 1.3322, 0.04679, 0.03920, 0.0213,0.1872,1.0000,-3.7204, 0.0000, 0.2054


