xflr5 v6.49

 Calculated polar for: Aerofoil1671

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   5.000

alpha,CL,CD,CDp,Cm,Top Xtr,Bot Xtr,Cpmin,Chinge,XCp
 -2.000, 0.3118, 0.01368, 0.00591,-0.1304,0.8385,0.0551,-1.8091, 0.0000, 0.6709
 -1.000, 0.4656, 0.01225, 0.00437,-0.1388,0.8205,0.0977,-1.0445, 0.0000, 0.5488
  0.000, 0.5893, 0.01167, 0.00392,-0.1412,0.7917,0.1727,-0.7011, 0.0000, 0.4890
  1.000, 0.7059, 0.01123, 0.00386,-0.1422,0.7597,0.3419,-0.7688, 0.0000, 0.4497
  3.000, 0.9339, 0.01097, 0.00455,-0.1426,0.6960,1.0000,-1.0843, 0.0000, 0.3989
  4.000, 1.0153, 0.01156, 0.00485,-0.1355,0.6289,1.0000,-1.3251, 0.0000, 0.3785
  5.000, 1.0874, 0.01235, 0.00548,-0.1268,0.5629,1.0000,-1.5903, 0.0000, 0.3606
  6.000, 1.1411, 0.01356, 0.00639,-0.1147,0.4706,1.0000,-2.0264, 0.0000, 0.3433
  7.000, 1.1481, 0.01660, 0.00845,-0.0953,0.2723,1.0000,-2.3689, 0.0000, 0.3246
  8.000, 1.1741, 0.02006, 0.01138,-0.0816,0.1580,1.0000,-2.8082, 0.0000, 0.3098
  9.000, 1.2130, 0.02333, 0.01454,-0.0712,0.1099,1.0000,-3.3201, 0.0000, 0.2976
 10.000, 1.2547, 0.02680, 0.01805,-0.0624,0.0784,1.0000,-3.8678, 0.0000, 0.2872
 11.000, 1.2946, 0.03079, 0.02224,-0.0546,0.0558,1.0000,-4.4496, 0.0000, 0.2780
 12.000, 1.3259, 0.03594, 0.02757,-0.0473,0.0370,1.0000,-5.0167, 0.0000, 0.2698
 13.000, 1.3482, 0.04251, 0.03444,-0.0409,0.0279,1.0000,-5.5308, 0.0000, 0.2627
 14.000, 1.3628, 0.05062, 0.04297,-0.0361,0.0232,1.0000,-6.0025, 0.0000, 0.2570
 15.000, 1.3668, 0.06091, 0.05366,-0.0333,0.0207,1.0000,-6.4118, 0.0000, 0.2529


